地区,部门名称,用人司局,职位名称,招考人数,报考人数,过审人数,竞争比,访问人数
广东,海事局,肇庆海事局,肇庆海事局一级行政执法员（一）,1,73,67,67,18
福建,税务局,国家税务总局福州市税务局第一稽查局,一级行政执法员（二）,2,148,134,67,107
吉林,税务局,国家税务总局吉林市昌邑区税务局,一级行政执法员（五）,5,335,335,67,99
内蒙古,税务局,国家税务总局阿鲁科尔沁旗税务局,一级行政执法员（一）,2,137,134,67,25
北京,公安部,机关司局二十五,三处一级主任科员及以下,1,77,67,67,253
北京,国家税务总局,国际税务司,外事处（港澳台处）一级主任科员及以下,1,87,67,67,127
四川,税务局,国家税务总局成都高新技术产业开发区税务局,一级主办及以下（二）,5,348,335,67,177
云南,税务局,国家税务总局漾濞县税务局,一级行政执法员（一）,2,145,134,67,219
新疆,税务局,国家税务总局策勒县税务局,一级行政执法员,2,166,134,67,70
福建,厦门出入境边防检查总站,厦门出入境边防检查总站,漳州出入境边防检查站一级警长及以下（一）,1,68,67,67,238
四川,中国民用航空局西南地区管理局,中国民用航空四川安全监督管理局,行政办公室一级主任科员及以下,1,77,67,67,192
内蒙古,内蒙古自治区邮政管理局,锡林郭勒盟邮政管理局,一级科员,1,67,67,67,69
宁夏,国家林业和草原局,西北华北东北防护林建设局,造林处一级主任科员及以下,2,135,134,67,28
山西,监管局,忻州银保监分局,财会部门一级主任科员及以下,1,68,67,67,66
江苏,海事局,海事处,海事处一级行政执法员（三）,1,74,67,67,1215
黑龙江,海关,饶河海关,动物检疫四级主办及以下,1,67,67,67,96
浙江,海关,义乌海关,食品检验检疫一级行政执法员,1,67,67,67,36
山东,税务局,国家税务总局临朐县税务局,一级行政执法员（一）,3,233,201,67,82
内蒙古,税务局,国家税务总局翁牛特旗税务局,一级行政执法员（一）,2,141,134,67,34
湖北,税务局,国家税务总局郧西县税务局,一级行政执法员（二）,1,132,67,67,54
陕西,税务局,国家税务总局西安市临潼区税务局,一级行政执法员（一）,4,270,268,67,240
天津,水利部海河水利委员会,海委机关,人事处一级主任科员及以下,1,68,67,67,102
陕西,国家统计局陕西调查总队,国家统计局陕西调查总队,杨凌调查队一级科员,1,67,67,67,29
新疆,监管局,伊犁银保监分局,法规部门一级主任科员及以下,1,68,67,67,30
山西,税务局,国家税务总局太原市迎泽区税务局,一级行政执法员（四）,3,200,200,66.67,281
广东,公安局,广州铁路公安局,深圳铁路公安处线路警务区民警,3,204,200,66.67,233
北京,外交部,地区业务司,英语六,5,423,333,66.6,243
河北,司法部燕城监狱,司法部燕城监狱,男犯监区一级警长及以下,2,144,133,66.5,340
重庆,税务局,国家税务总局重庆市渝北区税务局,一级行政执法员（一）,2,133,133,66.5,198
贵州,税务局,国家税务总局贵阳市乌当区税务局,一级行政执法员（一）,2,134,133,66.5,148
安徽,税务局,国家税务总局合肥市包河区税务局,一级行政执法员（一）,4,317,266,66.5,289
云南,税务局,国家税务总局昆明市五华区税务局,一级行政执法员（八）,2,197,133,66.5,123
浙江,税务局,国家税务总局杭州市钱塘区税务局,一级行政执法员（三）,2,161,133,66.5,241
吉林,税务局,国家税务总局长白朝鲜族自治县税务局,一级行政执法员（三）,5,333,332,66.4,54
辽宁,税务局,国家税务总局抚顺市望花区税务局,一级行政执法员（三）,5,336,332,66.4,352
贵州,税务局,国家税务总局惠水县税务局,一级行政执法员（二）,3,199,199,66.33,111
内蒙古,税务局,国家税务总局突泉县税务局,一级行政执法员（一）,3,203,199,66.33,28
陕西,税务局,国家税务总局西安市阎良区税务局,一级行政执法员（一）,4,265,265,66.25,133
江苏,审计署驻南京特派员办事处,审计署驻南京特派员办事处,审计业务处一级主任科员及以下,1,67,66,66,148
上海,海关,隶属海关,食品安全四级主办及以下,4,264,264,66,125
福建,海关,莆田海关,植物检疫监管四级主办及以下,1,68,66,66,247
北京,科学技术部,科学技术部机关司局,综合或业务处室一级主任科员及以下1,2,137,132,66,514
湖南,公安局,广州铁路公安局,怀化铁路公安处车站派出所民警,2,540,132,66,349
广西,海关,东兴海关,卫生检疫一级行政执法员,1,66,66,66,49
山东,税务局,国家税务总局潍坊市潍城区税务局,一级行政执法员（三）,2,137,132,66,82
广东,税务局,国家税务总局肇庆高新技术产业开发区税务局,一级行政执法员,4,291,264,66,122
黑龙江,税务局,国家税务总局南岔县税务局,一级行政执法员（二）,2,136,132,66,45
陕西,陕西出入境边防检查总站,陕西出入境边防检查总站,执勤队一级警长及以下（三）,1,68,66,66,55
河南,消防,消防,规划计划局前期项目处一级主任科员及以下,1,106,66,66,98
浙江,消防,消防,宁波调查队业务处室二级主任科员及以下（1）,1,66,66,66,87
内蒙古,监管局,呼伦贝尔银保监分局辖内监管组,财会部门一级主任科员及以下,1,66,66,66,23
青海,监管局,海东银保监分局,法规部门一级主任科员及以下,1,68,66,66,37
青海,监管局,海南银保监分局,统计信息部门一级主任科员及以下,3,205,198,66,39
江苏,海关,镇江海关,科技一级行政执法员,1,66,66,66,206
山东,海关,荣成海关,技术工作四级主办及以下,1,66,66,66,156
重庆,公安局,成都铁路公安局,重庆铁路公安处车站派出所民警,1,67,66,66,178
黑龙江,税务局,国家税务总局大兴安岭地区呼中区税务局,一级行政执法员（一）,5,343,330,66,88
上海,上海出入境边防检查总站,上海出入境边防检查总站,边检站一级警长及以下（九）,1,67,66,66,63
西藏,税务局,国家税务总局八宿县税务局,一级行政执法员（二）,1,72,66,66,241
贵州,税务局,国家税务总局贵州双龙航空港经济区税务局,一级行政执法员（三）,2,136,132,66,131
内蒙古,海关,乌拉特海关,财务管理一级行政执法员,1,66,66,66,33
北京,教育部,离退休局,业务处室一级主任科员以下职位,2,134,132,66,849
福建,税务局,国家税务总局厦门市思明区税务局,一级行政执法员（六）,2,148,132,66,160
河南,税务局,国家税务总局洛阳市城乡一体化示范区税务局,一级行政执法员（二）,1,66,66,66,178
湖南,税务局,国家税务总局洪江市税务局,一级行政执法员（二）,2,132,132,66,72
山东,监管局,青岛银保监局,监管部门一级主任科员及以下,4,265,264,66,132
海南,税务局,国家税务总局海口桂林洋经济开发区税务局,一级主办及以下（四）,1,67,66,66,55
北京,中国证券监督管理委员会,机关党委（机关纪委）,综合处一级主任科员及以下,1,66,66,66,88
北京,国家知识产权局,机械发明审查部,交通领域一级主任科员及以下,4,267,263,65.75,119
甘肃,税务局,国家税务总局肃北蒙古族自治县税务局,一级行政执法员（二）,3,214,197,65.67,81
甘肃,税务局,国家税务总局阿克塞哈萨克族自治县税务局,一级行政执法员（二）,3,205,197,65.67,64
湖北,税务局,国家税务总局武汉东湖新技术开发区税务局,一级行政执法员（七）,3,249,197,65.67,248
河南,监管局,河南银保监局,统计信息部门一级主任科员及以下,3,198,197,65.67,101
安徽,安徽省地震局,安徽省地震局,业务处室一级主任科员及以下,2,131,131,65.5,160
福建,税务局,国家税务总局福州市税务局稽查局,一级行政执法员（一）,2,183,131,65.5,251
北京,税务局,国家税务总局北京市密云区税务局,一级行政执法员（一）,2,139,131,65.5,214
四川,税务局,国家税务总局德昌县税务局,一级行政执法员（四）,2,134,131,65.5,29
北京,国家税务总局,电子税务管理中心,综合规划处一级主任科员及以下,2,136,131,65.5,172
安徽,监管局,中国证券监督管理委员会安徽监管局,辖区财金类监管岗位一级主任科员及以下,2,170,131,65.5,67
贵州,税务局,国家税务总局织金县税务局,一级行政执法员（一）,3,196,196,65.33,81
广东,海关,东海岛海关,货物查验四级主办及以下,3,201,196,65.33,246
安徽,税务局,国家税务总局肥西县税务局,一级行政执法员（三）,4,277,261,65.25,286
新疆,海关,乌昌海关,办公室一级行政执法员,1,67,65,65,96
重庆,税务局,国家税务总局巫山县税务局,一级行政执法员（三）,1,65,65,65,104
重庆,税务局,国家税务总局石柱土家族自治县税务局,一级行政执法员（三）,1,66,65,65,83
贵州,税务局,国家税务总局凤冈县税务局,一级行政执法员（二）,2,133,130,65,60
河南,税务局,国家税务总局南乐县税务局,一级行政执法员（三）,1,74,65,65,89
辽宁,监管局,国家能源局东北监管局,行业监管处一级主任科员及以下,1,67,65,65,94
浙江,浙江出入境边防检查总站,浙江出入境边防检查总站,杭州边检站一级警长及以下（十一）,1,66,65,65,142
北京,中国证券监督管理委员会,发行监管部,处室一级主任科员及以下,1,68,65,65,106
内蒙古,国家统计局内蒙古调查总队,国家统计局内蒙古调查总队,乌海调查队业务科室一级科员,1,118,65,65,36
宁夏,国家统计局宁夏调查总队,国家统计局宁夏调查总队,国家统计局海原调查队四级主任科员及以下（2）,1,66,65,65,34
山西,监管局,河津银保监监管组,监管部门一级主任科员及以下,1,65,65,65,19
北京,税务局,国家税务总局北京市平谷区税务局,一级行政执法员（四）,3,205,195,65,122
北京,国家卫生健康委员会,人事司,业务处室一级主任科员及以下,1,65,65,65,110
北京,国家税务总局,大企业税收管理司,考核服务处一级主任科员及以下,1,89,65,65,114
广东,珠海出入境边防检查总站,珠海出入境边防检查总站,边检站一级警长及以下（二十三）,1,70,65,65,273
辽宁,中国民用航空局东北地区管理局,民航辽宁安全监督管理局,空中交通管理处一级主任科员及以下,1,65,65,65,94
陕西,消防,陕西黄河河务局韩城黄河河务局,防汛办公室一级主任科员及以下,1,65,65,65,103
黑龙江,国家粮食和物资储备局黑龙江局,国家粮食和物资储备局黑龙江局,战略物资和能源监管处一级主任科员及以下,1,65,65,65,102
河南,国家粮食和物资储备局河南局,国家粮食和物资储备局河南局,执法督查处一级主任科员及以下,1,65,65,65,138
浙江,国家能源局浙江监管办公室,国家能源局浙江监管办公室,市场监管处一级主任科员及以下,1,74,65,65,100
福建,税务局,国家税务总局三明市三元区税务局,一级行政执法员（七）,4,282,260,65,160
福建,税务局,国家税务总局厦门市思明区税务局,一级行政执法员（五）,4,295,260,65,221
江西,税务局,国家税务总局鄱阳县税务局,一级行政执法员（四）,2,137,130,65,73
广东,消防,消防,国家统计局白云调查队四级主任科员,1,69,65,65,65
陕西,国家统计局陕西调查总队,国家统计局陕西调查总队,略阳调查队一级科员,1,68,65,65,20
江苏,税务局,国家税务总局苏州市税务局第三税务分局,一级行政执法员（七）,2,155,130,65,177
江苏,税务局,国家税务总局扬州市江都区税务局,一级行政执法员（四）,3,198,195,65,236
湖南,监管局,湘潭银保监分局,监管部门一级主任科员及以下,2,133,130,65,72
江西,江西省地震局,江西省地震局,办公室一级主任科员及以下,1,69,65,65,89
云南,海关,腾冲海关,海关货物查验四级主办及以下,1,67,65,65,139
辽宁,税务局,国家税务总局大连经济技术开发区税务局,一级行政执法员（三）,1,79,65,65,56
北京,中国红十字会总会,筹资与财务部,监督审计处一级主任科员及以下,1,66,65,65,204
北京,国家市场监督管理总局,价格监督检查和反不正当竞争局,价格监管一处一级主任科员及以下,1,67,65,65,128
西藏,税务局,国家税务总局巴青县税务局,一级行政执法员（一）,1,65,65,65,87
四川,税务局,国家税务总局成都高新技术产业开发区税务局,一级主办及以下（五）,4,266,260,65,293
四川,税务局,国家税务总局遂宁市船山区税务局,一级行政执法员（三）,1,67,65,65,91
四川,税务局,国家税务总局丹棱县税务局,一级行政执法员（五）,1,74,65,65,52
湖南,消防,消防,郴州调查队业务科室一级科员（3）,1,65,65,65,383
福建,监管局,漳州银保监分局辖内银保监监管组,监管部门一级主任科员及以下,1,113,65,65,22
北京,公安部,直属司局八,二十五处警务技术一级主管及以下,1,66,65,65,118
福建,监管局,厦门银保监局,监管部门一级主任科员及以下,3,202,194,64.67,93
江西,税务局,国家税务总局赣州市赣县区税务局,一级行政执法员（一）,2,129,129,64.5,130
浙江,税务局,国家税务总局杭州市税务局第二稽查局,一级主任科员及以下（一）,2,135,129,64.5,181
山西,税务局,国家税务总局长治市上党区税务局,一级行政执法员（一）,2,131,129,64.5,80
辽宁,税务局,国家税务总局本溪满族自治县税务局,一级行政执法员（四）,4,259,258,64.5,44
湖南,税务局,国家税务总局汨罗市税务局,一级行政执法员（四）,2,131,129,64.5,245
北京,税务局,国家税务总局北京市税务局第三稽查局,一级主任科员及以下（二）,2,163,129,64.5,177
北京,国家知识产权局,电学发明审查部,元器件一处一级主任科员及以下,2,129,129,64.5,97
北京,科学技术部,科学技术部机关司局,综合或业务处室一级主任科员及以下4,2,134,129,64.5,451
贵州,税务局,国家税务总局紫云苗族布依族自治县税务局,一级行政执法员（三）,2,139,129,64.5,95
广东,税务局,国家税务总局汕尾市城区税务局,一级行政执法员,2,145,129,64.5,84
重庆,税务局,国家税务总局重庆市沙坪坝区税务局,一级行政执法员（一）,2,130,129,64.5,156
重庆,税务局,国家税务总局重庆市南岸区税务局,一级行政执法员（一）,2,129,129,64.5,154
江苏,税务局,国家税务总局宜兴市税务局,一级行政执法员（五）,2,130,129,64.5,167
北京,财政部,关税政策研究中心,一级主任科员及以下,2,129,129,64.5,278
广东,税务局,国家税务总局广州市白云区税务局,一级行政执法员（八）,5,426,322,64.4,242
北京,税务局,国家税务总局北京市昌平区税务局,一级行政执法员（一）,3,232,193,64.33,202
陕西,税务局,国家税务总局西安经济技术开发区税务局,一级行政执法员（一）,3,193,193,64.33,125
新疆,公安局,乌鲁木齐铁路公安局,乌鲁木齐铁路公安处车站派出所民警,1,70,64,64,166
北京,交通运输部,运输服务司,业务处室一级主任科员及以下,1,79,64,64,69
江苏,海关,苏州海关,植物检疫二级主办及以下（一）,1,81,64,64,213
云南,税务局,国家税务总局鹤庆县税务局,一级行政执法员（四）,1,69,64,64,64
福建,税务局,国家税务总局厦门火炬高技术产业开发区税务局,一级行政执法员（三）,1,71,64,64,150
四川,税务局,国家税务总局安岳县税务局,一级行政执法员（一）,1,64,64,64,47
浙江,税务局,国家税务总局余姚市税务局,一级行政执法员（三）,3,220,192,64,275
河北,国家统计局河北调查总队,国家统计局河北调查总队,任丘调查队一级科员（1）,1,64,64,64,25
新疆,国家统计局新疆生产建设兵团调查总队,国家统计局新疆生产建设兵团调查总队,新疆生产建设兵团第十四师调查队调查科一级科员,1,82,64,64,53
内蒙古,监管局,鄂尔多斯银保监分局辖内监管组,监管部门一级主任科员及以下,1,64,64,64,40
云南,监管局,玉溪银保监分局,财会部门一级主任科员及以下,1,65,64,64,61
福建,税务局,国家税务总局厦门市湖里区税务局,一级行政执法员（五）,2,144,128,64,133
湖南,税务局,国家税务总局株洲市荷塘区税务局,一级行政执法员（三）,2,128,128,64,106
云南,税务局,国家税务总局大关县税务局,一级行政执法员（一）,1,94,64,64,50
云南,税务局,国家税务总局巍山县税务局,一级行政执法员（三）,1,75,64,64,30
云南,税务局,国家税务总局永胜县税务局,一级行政执法员（一）,1,66,64,64,70
四川,税务局,国家税务总局泸州市纳溪区税务局,一级行政执法员（五）,2,153,128,64,31
四川,税务局,国家税务总局布拖县税务局,一级行政执法员（一）,1,66,64,64,20
辽宁,税务局,国家税务总局大连市中山区税务局,一级行政执法员（四）,1,66,64,64,133
内蒙古,国家统计局内蒙古调查总队,国家统计局内蒙古调查总队,内蒙古调查总队业务处室四级主任科员（1）,1,64,64,64,42
河北,河北省气象局,河北省承德市气象局,计划财务科四级主任科员及以下,1,64,64,64,48
江苏,监管局,徐州银保监分局,统计信息部门一级主任科员及以下,1,65,64,64,115
福建,海关,东渡海关,法律二级主办及以下,3,197,192,64,161
广东,海关,香洲海关,行政执法一级行政执法员（十一）,1,70,64,64,131
广东,海关,台山海关,法律四级主办及以下,2,131,128,64,190
西藏,税务局,国家税务总局索县税务局,一级行政执法员（二）,1,64,64,64,70
福建,税务局,国家税务总局福州市长乐区税务局,一级行政执法员（一）,4,302,256,64,210
江西,税务局,国家税务总局婺源县税务局,一级行政执法员（四）,2,128,128,64,111
云南,国家统计局云南调查总队,国家统计局云南调查总队,云南调查总队业务处室一级主任科员及以下（2）,1,76,64,64,67
河南,河南省气象局,河南省漯河市气象局,办公室综合管理一级主任科员及以下,1,67,64,64,77
辽宁,监管局,中国证券监督管理委员会辽宁监管局,辖区计算机类监管（或综合）岗位一级主任科员及以下,1,64,64,64,53
吉林,监管局,中国证券监督管理委员会吉林监管局,辖区财金类监管岗位一级主任科员及以下,1,65,64,64,64
海南,税务局,国家税务总局三亚市吉阳区税务局,一级行政执法员（三）,1,65,64,64,112
江苏,税务局,国家税务总局泗洪县税务局,一级行政执法员（一）,1,68,64,64,41
陕西,税务局,国家税务总局西安市新城区税务局,一级行政执法员（三）,5,318,318,63.6,212
山东,税务局,国家税务总局济南高新技术产业开发区税务局,一级行政执法员（四）,2,127,127,63.5,141
湖南,税务局,国家税务总局湘潭市岳塘区税务局,一级行政执法员（五）,2,127,127,63.5,148
黑龙江,税务局,国家税务总局饶河县税务局,一级行政执法员（二）,2,127,127,63.5,53
内蒙古,税务局,国家税务总局敖汉旗税务局,一级行政执法员（一）,2,136,127,63.5,29
山东,税务局,国家税务总局临沂市罗庄区税务局,一级行政执法员,2,143,127,63.5,105
北京,司法部,监狱管理局,业务处一级主任科员及以下,4,290,253,63.25,243
甘肃,海关,酒泉海关,综合管理四级主办及以下,1,63,63,63,204
福建,税务局,国家税务总局漳平市税务局,一级行政执法员（六）,3,210,189,63,270
山东,税务局,国家税务总局齐河县税务局,一级行政执法员（三）,1,70,63,63,28
海南,税务局,国家税务总局万宁市税务局,一级行政执法员（二）,1,63,63,63,101
海南,税务局,国家税务总局东方市税务局,一级行政执法员（三）,1,70,63,63,83
湖北,税务局,国家税务总局武汉市洪山区税务局,一级行政执法员（五）,3,212,189,63,252
云南,税务局,国家税务总局河口县税务局,一级行政执法员（四）,1,65,63,63,79
西藏,西藏出入境边防检查总站,西藏出入境边防检查总站,阿里边境管理支队一级警长及以下（三）,3,231,189,63,108
西藏,西藏出入境边防检查总站,西藏出入境边防检查总站,阿里边境管理支队一级警长及以下（十四）,1,67,63,63,200
湖北,湖北省邮政管理局,荆门市邮政管理局,一级科员,1,72,63,63,175
天津,水利部海河水利委员会,海委机关,国际合作与科技处一级主任科员及以下,1,63,63,63,63
河北,国家统计局河北调查总队,国家统计局河北调查总队,献县调查队一级科员,1,63,63,63,31
江西,国家统计局江西调查总队,国家统计局江西调查总队,金溪调查队一级科员,1,112,63,63,45
湖南,海关,娄底海关,货物查验一级行政执法员,1,65,63,63,155
山东,海事局,青岛海事局,青岛海事局一级行政执法员（五）,1,64,63,63,45
贵州,税务局,国家税务总局凯里市税务局,一级行政执法员（一）,2,131,126,63,91
贵州,税务局,国家税务总局遵义市播州区税务局,一级行政执法员（一）,2,127,126,63,132
山东,消防,山东黄河河务局淄博黄河河务局,水政与河湖监督科一级主任科员及以下,1,63,63,63,98
吉林,国家统计局吉林调查总队,国家统计局吉林调查总队,梨树调查队一级科员,1,63,63,63,62
辽宁,监管局,辽宁银保监局,监管部门一级主任科员及以下,2,128,126,63,44
甘肃,甘肃省地震局,甘肃省地震局,纪检室一级主任科员及以下,1,65,63,63,98
辽宁,海关,大连海关风险防控分局,风险防控专业技术员,1,64,63,63,38
福建,海关,榕城海关驻罗源湾办事处,口岸一线监管四级主办及以下,1,63,63,63,136
北京,全国人大,常委会法制工作委员会法规备案审查室,二处一级主任科员及以下,1,63,63,63,270
北京,最高人民检察院,检察技术信息研究中心,声像资料与电子数据鉴定岗位一级主管及以下B,1,69,63,63,237
北京,科学技术部,科学技术部机关司局,综合或业务处室一级主任科员及以下3,1,66,63,63,89
江苏,江苏出入境边防检查总站,江苏出入境边防检查总站,南京港边检站一级警长及以下（二）,1,68,63,63,49
黑龙江,国家统计局黑龙江调查总队,国家统计局黑龙江调查总队,依兰调查队一级科员,2,126,126,63,35
浙江,消防,消防,杭州调查队业务处室一级主任科员及以下（3）,1,64,63,63,56
福建,税务局,国家税务总局福州市台江区税务局,一级行政执法员（二）,3,241,189,63,252
山东,税务局,国家税务总局济南市天桥区税务局,一级行政执法员（一）,2,140,126,63,192
新疆,新疆出入境边防检查总站,新疆出入境边防检查总站,克州边境管理支队一级警长及以下（三）,6,455,377,62.83,250
河南,监管局,中国证券监督管理委员会河南监管局,辖区法律类监管（或综合）岗位一级主任科员及以下,3,190,188,62.67,171
贵州,税务局,国家税务总局贵定县税务局,一级行政执法员（二）,3,188,188,62.67,118
青海,监管局,海南银保监分局,法规部门一级主任科员及以下,3,192,188,62.67,37
广西,税务局,国家税务总局北海市海城区税务局,一级行政执法员（三）,2,136,125,62.5,104
湖北,税务局,国家税务总局武汉市江汉区税务局,一级行政执法员（九）,2,221,125,62.5,293
北京,中国人民银行,业务司局二,综合业务处一级主任科员及以下,2,126,125,62.5,208
四川,税务局,国家税务总局得荣县税务局,一级行政执法员（一）,2,127,125,62.5,37
贵州,税务局,国家税务总局道真仡佬族苗族自治县税务局,一级行政执法员（二）,2,126,125,62.5,89
吉林,税务局,国家税务总局辽源市西安区税务局,一级行政执法员（二）,2,125,125,62.5,70
陕西,税务局,国家税务总局西安市临潼区税务局,一级行政执法员（三）,3,187,187,62.33,87
广东,海关,广州邮局海关,行邮监管一级行政执法员,1,63,62,62,59
北京,交通运输部,离退休干部局,业务处室一级主任科员及以下（一）,1,89,62,62,87
福建,税务局,国家税务总局漳浦县税务局,一级行政执法员（一）,2,124,124,62,114
河南,税务局,国家税务总局南乐县税务局,一级行政执法员（一）,1,73,62,62,90
江苏,税务局,国家税务总局常熟市税务局,一级行政执法员（四）,2,135,124,62,144
海南,海口出入境边防检查总站,海口出入境边防检查总站,凤凰边检站一级警长及以下（一）,1,241,62,62,139
北京,中国证券监督管理委员会,科技监管局,处室一级主任科员及以下,1,65,62,62,124
北京,国家知识产权局,电学发明审查部,半导体二处一级主任科员及以下,2,124,124,62,68
海南,海关,洋浦港海关,稽查审计一级行政执法员（一）,1,65,62,62,87
福建,税务局,国家税务总局泉州市丰泽区税务局,一级行政执法员（三）,2,267,124,62,57
湖北,税务局,国家税务总局谷城县税务局,一级行政执法员（三）,3,290,186,62,79
北京,税务局,国家税务总局北京市平谷区税务局,一级行政执法员（一）,2,135,124,62,199
山西,税务局,国家税务总局太原市小店区税务局,一级行政执法员（六）,2,125,124,62,201
山西,税务局,国家税务总局太原市迎泽区税务局,一级行政执法员（六）,2,125,124,62,148
北京,国家广播电视总局,机关党委,宣传部一级主任科员及以下,1,104,62,62,203
四川,税务局,国家税务总局成都市郫都区税务局,一级行政执法员（二）,1,62,62,62,101
四川,税务局,国家税务总局盐源县税务局,一级行政执法员（二）,2,131,124,62,30
西藏,税务局,国家税务总局江达县税务局,一级行政执法员（二）,1,62,62,62,71
吉林,国家统计局吉林调查总队,国家统计局吉林调查总队,吉林市调查队业务处室四级主任科员及以下（1）,1,62,62,62,114
江西,江西省气象局,江西省抚州市气象局,防灾减灾科一级主任科员及以下,1,62,62,62,65
江苏,海关,无锡海关,法务二级主办及以下,1,62,62,62,156
浙江,海关,义乌海关,统计分析一级行政执法员,1,62,62,62,46
北京,国家粮食和物资储备局,应急物资储备司,综合处（应急管理处）一级主任科员及以下,1,102,62,62,138
福建,税务局,国家税务总局光泽县税务局,一级行政执法员（二）,1,91,62,62,43
云南,税务局,国家税务总局华坪县税务局,一级行政执法员（一）,1,68,62,62,93
湖北,湖北出入境边防检查总站,湖北出入境边防检查总站,边检站一级警长及以下（六）,1,68,62,62,251
吉林,国家统计局吉林调查总队,国家统计局吉林调查总队,东辽调查队一级科员（1）,1,62,62,62,63
浙江,消防,消防,青田调查队一级科员,1,71,62,62,63
福建,税务局,国家税务总局平潭综合实验区税务局第一税务所,一级行政执法员（一）,2,144,124,62,176
山东,税务局,国家税务总局济南市天桥区税务局,一级行政执法员（二）,2,139,124,62,140
海南,税务局,国家税务总局澄迈县税务局,一级行政执法员（三）,1,81,62,62,84
浙江,税务局,国家税务总局湖州市税务局第一稽查局,一级行政执法员（一）,1,68,62,62,96
四川,税务局,国家税务总局安岳县税务局,一级行政执法员（二）,1,62,62,62,55
云南,税务局,国家税务总局昭阳工业园区税务局,一级行政执法员（一）,1,72,62,62,44
广东,监管局,佛山银保监分局,监管部门一级主任科员及以下,1,62,62,62,97
贵州,税务局,国家税务总局关岭布依族苗族自治县税务局,一级行政执法员（四）,3,185,185,61.67,79
河南,国家统计局河南调查总队,国家统计局河南调查总队,洛阳调查队业务科室一级科员,3,187,185,61.67,105
江苏,监管局,中国证券监督管理委员会江苏监管局,辖区法律类监管岗位一级主任科员及以下,3,188,185,61.67,182
河南,税务局,国家税务总局荥阳市税务局,一级行政执法员（七）,3,187,185,61.67,272
黑龙江,公安局,哈尔滨铁路公安局,齐齐哈尔铁路公安处车站派出所民警,2,124,123,61.5,133
北京,中国贸促会,驻外代表处（二）,一级主任科员及以下,2,123,123,61.5,126
山东,海关,济南海关,科技管理四级主管及以下,2,123,123,61.5,164
宁夏,税务局,国家税务总局银川市兴庆区税务局,一级行政执法员（三）,4,250,246,61.5,106
山西,税务局,国家税务总局太原市税务局第三税务分局,一级主管及以下,2,124,123,61.5,170
山西,税务局,国家税务总局山西转型综合改革示范区税务局,一级行政执法员（七）,2,124,123,61.5,84
湖北,公安局,武汉铁路公安局,襄阳铁路公安处车站派出所民警,2,125,123,61.5,135
江苏,税务局,国家税务总局苏州国家高新技术产业开发区税务局,一级行政执法员（三）,2,132,123,61.5,115
湖北,国家统计局湖北调查总队,国家统计局湖北调查总队,云梦调查队一级科员（1）,2,123,123,61.5,54
浙江,税务局,国家税务总局杭州市税务局第一稽查局,一级主任科员及以下（二）,2,141,123,61.5,257
陕西,税务局,国家税务总局西安市雁塔区税务局,一级行政执法员（二）,5,307,307,61.4,178
浙江,海关,隶属海关,危化品监管一级行政执法员,4,256,245,61.25,137
黑龙江,税务局,国家税务总局桦川县税务局,一级行政执法员（三）,5,307,306,61.2,27
福建,税务局,国家税务总局南平市延平区税务局,一级行政执法员（五）,2,140,122,61,148
重庆,税务局,国家税务总局巫溪县税务局,一级行政执法员（三）,1,61,61,61,74
四川,税务局,国家税务总局成都市青白江区税务局,一级行政执法员（四）,2,128,122,61,249
四川,税务局,国家税务总局大英县税务局,一级行政执法员（四）,1,62,61,61,141
贵州,税务局,国家税务总局贵阳市花溪区税务局,一级行政执法员（二）,2,123,122,61,109
河南,税务局,国家税务总局洛阳市老城区税务局,一级行政执法员（二）,1,70,61,61,170
黑龙江,税务局,国家税务总局大箐山县税务局,一级行政执法员（一）,3,184,183,61,48
云南,税务局,国家税务总局南华县税务局,一级行政执法员（一）,1,69,61,61,74
浙江,海关,舟山海关,财会审计一级行政执法员（一）,1,61,61,61,102
福建,海关,厦门机场海关,化工监管二级主办及以下,3,183,183,61,131
海南,海关,海口美兰机场海关,新闻宣传一级行政执法员,1,61,61,61,85
云南,海关,河口海关,综合保障四级主办及以下（一）,1,61,61,61,121
广东,海事局,大铲海事局,大铲海事局一级行政执法员（二）,3,187,183,61,172
北京,中国藏学研究中心,机关党委（人事办公室）,党委办公室一级主任科员及以下,1,78,61,61,101
北京,外交部,行政司,工程管理,4,323,244,61,230
四川,税务局,国家税务总局若尔盖县税务局,一级行政执法员（一）,1,63,61,61,208
云南,税务局,国家税务总局鲁甸县税务局,一级行政执法员（一）,1,92,61,61,39
河南,消防,河南黄河河务局濮阳黄河河务局,水政水资源处一级主任科员及以下,1,61,61,61,62
湖南,消防,消防,娄底调查队业务科室一级科员,1,61,61,61,114
贵州,国家统计局贵州调查总队,国家统计局贵州调查总队,惠水调查队一级科员（2）,1,61,61,61,35
北京,教育部,离退休局,业务处室一级主任科员以下职位,1,61,61,61,201
北京,国务院国有资产监督管理委员会,行业协会商会党建工作局,协会党建工作一级主任科员及以下,1,72,61,61,284
山东,公安局,济南铁路公安局,济南铁路公安处线路警务区民警,1,98,61,61,151
海南,税务局,国家税务总局海口国家高新技术产业开发区税务局,一级主办及以下（二）,1,72,61,61,64
山西,税务局,国家税务总局和顺县税务局,一级行政执法员（二）,4,268,244,61,59
四川,税务局,国家税务总局宜宾临港经济技术开发区税务局,一级行政执法员（一）,1,61,61,61,37
