地区,部门名称,用人司局,职位名称,招考人数,报考人数,过审人数,竞争比,访问人数
辽宁,国家税务总局辽宁省税务局,国家税务总局抚顺市东洲区税务局,一级行政执法员（一）,3,133,116,38.67:1,62
辽宁,国家税务总局辽宁省税务局,国家税务总局抚顺市东洲区税务局,一级行政执法员（二）,3,330,244,81.33:1,69
辽宁,国家税务总局辽宁省税务局,国家税务总局本溪市平山区税务局,一级行政执法员（四）,3,97,97,32.33:1,51
辽宁,国家税务总局辽宁省税务局,国家税务总局本溪市明山区税务局,一级行政执法员（三）,3,77,76,25.33:1,66
辽宁,国家税务总局辽宁省税务局,国家税务总局桓仁满族自治县税务局,一级行政执法员（三）,3,31,28,9.33:1,18
辽宁,国家税务总局辽宁省税务局,国家税务总局桓仁满族自治县税务局,一级行政执法员（四）,3,92,63,21:1,18
辽宁,国家税务总局辽宁省税务局,国家税务总局宽甸满族自治县税务局,一级行政执法员（一）,3,17,17,5.67:1,48
辽宁,国家税务总局辽宁省税务局,国家税务总局宽甸满族自治县税务局,一级行政执法员（二）,3,36,36,12:1,42
辽宁,国家税务总局辽宁省税务局,国家税务总局宽甸满族自治县税务局,一级行政执法员（四）,3,83,83,27.67:1,29
辽宁,国家税务总局辽宁省税务局,国家税务总局北镇市税务局,一级行政执法员（一）,3,16,16,5.33:1,74
辽宁,国家税务总局辽宁省税务局,国家税务总局北镇市税务局,一级行政执法员（二）,3,30,30,10:1,54
辽宁,国家税务总局辽宁省税务局,国家税务总局黑山县税务局,一级行政执法员（二）,3,203,195,65:1,138
辽宁,国家税务总局辽宁省税务局,国家税务总局锦州高新技术产业开发区税务局,一级行政执法员,3,22,17,5.67:1,85
辽宁,国家税务总局辽宁省税务局,国家税务总局锦州经济技术开发区税务局,一级行政执法员（二）,3,169,161,53.67:1,204
辽宁,国家税务总局辽宁省税务局,国家税务总局营口市老边区税务局,一级行政执法员（二）,3,52,52,17.33:1,102
辽宁,国家税务总局辽宁省税务局,国家税务总局盖州市税务局,一级行政执法员（七）,3,366,363,121:1,116
辽宁,国家税务总局辽宁省税务局,国家税务总局阜新蒙古族自治县税务局,一级行政执法员（五）,3,19,19,6.33:1,56
辽宁,国家税务总局辽宁省税务局,国家税务总局辽阳市白塔区税务局,一级行政执法员（三）,3,58,53,17.67:1,245
辽宁,国家税务总局辽宁省税务局,国家税务总局辽阳市白塔区税务局,一级行政执法员（四）,3,225,211,70.33:1,159
辽宁,国家税务总局辽宁省税务局,国家税务总局辽阳市文圣区税务局,一级行政执法员（二）,3,443,441,147:1,190
辽宁,国家税务总局辽宁省税务局,国家税务总局辽阳市宏伟区税务局,一级行政执法员（一）,3,46,46,15.33:1,38
辽宁,国家税务总局辽宁省税务局,国家税务总局辽阳市宏伟区税务局,一级行政执法员（二）,3,94,93,31:1,15
辽宁,国家税务总局辽宁省税务局,国家税务总局盘锦市经济开发区税务局,一级行政执法员,3,72,71,23.67:1,101
辽宁,国家税务总局辽宁省税务局,国家税务总局盘锦辽东湾新区税务局,一级行政执法员（一）,3,20,20,6.67:1,94
辽宁,国家税务总局辽宁省税务局,国家税务总局葫芦岛市连山区税务局,一级行政执法员（二）,3,43,43,14.33:1,63
辽宁,国家税务总局辽宁省税务局,国家税务总局绥中县税务局,一级行政执法员（二）,3,55,54,18:1,57
辽宁,国家税务总局辽宁省税务局,国家税务总局葫芦岛杨家杖子经济开发区税务局,一级行政执法员（一）,3,21,19,6.33:1,49
辽宁,国家税务总局大连市税务局,国家税务总局大连市旅顺口区税务局,一级行政执法员（三）,3,132,132,44:1,69
吉林,国家税务总局吉林省税务局,国家税务总局长春市南关区税务局,一级行政执法员,3,126,121,40.33:1,174
吉林,国家税务总局吉林省税务局,国家税务总局长春市宽城区税务局,一级行政执法员（三）,3,71,67,22.33:1,94
吉林,国家税务总局吉林省税务局,国家税务总局长春市宽城区税务局,一级行政执法员（四）,3,109,108,36:1,137
吉林,国家税务总局吉林省税务局,国家税务总局长春市二道区税务局,一级行政执法员（二）,3,45,40,13.33:1,108
吉林,国家税务总局吉林省税务局,国家税务总局长春高新技术产业开发区税务局,一级行政执法员（二）,3,91,85,28.33:1,155
吉林,国家税务总局吉林省税务局,国家税务总局长春高新技术产业开发区税务局,一级行政执法员（四）,3,109,105,35:1,148
吉林,国家税务总局吉林省税务局,国家税务总局长春汽车经济技术开发区税务局,一级行政执法员（一）,3,96,96,32:1,118
黑龙江,国家税务总局黑龙江省税务局,国家税务总局哈尔滨市松北区税务局,一级行政执法员（六）,3,79,78,26:1,116
黑龙江,国家税务总局黑龙江省税务局,国家税务总局方正县税务局,一级行政执法员（一）,3,38,35,11.67:1,47
黑龙江,国家税务总局黑龙江省税务局,国家税务总局通河县税务局,一级行政执法员（一）,3,177,177,59:1,55
黑龙江,国家税务总局黑龙江省税务局,国家税务总局齐齐哈尔市碾子山区税务局,一级行政执法员,3,27,27,9:1,45
黑龙江,国家税务总局黑龙江省税务局,国家税务总局泰来县税务局,一级行政执法员（一）,3,53,53,17.67:1,19
黑龙江,国家税务总局黑龙江省税务局,国家税务总局依安县税务局,一级行政执法员（一）,3,61,61,20.33:1,23
黑龙江,国家税务总局黑龙江省税务局,国家税务总局克山县税务局,一级行政执法员（二）,3,262,262,87.33:1,46
黑龙江,国家税务总局黑龙江省税务局,国家税务总局牡丹江市东安区税务局,一级行政执法员（一）,3,25,25,8.33:1,24
黑龙江,国家税务总局黑龙江省税务局,国家税务总局牡丹江市东安区税务局,一级行政执法员（二）,3,41,41,13.67:1,44
黑龙江,国家税务总局黑龙江省税务局,国家税务总局牡丹江市西安区税务局,一级行政执法员（二）,3,37,37,12.33:1,37
黑龙江,国家税务总局黑龙江省税务局,国家税务总局黑龙江省农垦建三江税务局,一级行政执法员（一）,3,31,31,10.33:1,72
黑龙江,国家税务总局黑龙江省税务局,国家税务总局黑龙江省农垦建三江税务局,一级行政执法员（二）,3,27,27,9:1,55
黑龙江,国家税务总局黑龙江省税务局,国家税务总局大庆市让胡路区税务局,一级行政执法员（一）,3,147,143,47.67:1,100
黑龙江,国家税务总局黑龙江省税务局,国家税务总局大庆高新技术产业开发区税务局,一级行政执法员,3,47,45,15:1,65
黑龙江,国家税务总局黑龙江省税务局,国家税务总局杜尔伯特蒙古族自治县税务局,一级行政执法员（一）,3,22,22,7.33:1,49
黑龙江,国家税务总局黑龙江省税务局,国家税务总局林甸县税务局,一级行政执法员（三）,3,28,28,9.33:1,30
黑龙江,国家税务总局黑龙江省税务局,国家税务总局双鸭山市岭东区税务局,一级行政执法员（一）,3,10,10,3.33:1,59
黑龙江,国家税务总局黑龙江省税务局,国家税务总局双鸭山市四方台区税务局,一级行政执法员（一）,3,25,25,8.33:1,28
黑龙江,国家税务总局黑龙江省税务局,国家税务总局双鸭山市四方台区税务局,一级行政执法员（三）,3,8,8,2.67:1,23
黑龙江,国家税务总局黑龙江省税务局,国家税务总局双鸭山市宝山区税务局,一级行政执法员（一）,3,32,32,10.67:1,27
黑龙江,国家税务总局黑龙江省税务局,国家税务总局双鸭山市宝山区税务局,一级行政执法员（二）,3,39,38,12.67:1,33
黑龙江,国家税务总局黑龙江省税务局,国家税务总局双鸭山经济技术开发区税务局,一级行政执法员（一）,3,22,21,7:1,23
黑龙江,国家税务总局黑龙江省税务局,国家税务总局友谊县税务局,一级行政执法员（二）,3,121,114,38:1,34
黑龙江,国家税务总局黑龙江省税务局,国家税务总局铁力市税务局,一级行政执法员（二）,3,115,115,38.33:1,51
黑龙江,国家税务总局黑龙江省税务局,国家税务总局七台河市桃山区税务局,一级行政执法员（一）,3,33,32,10.67:1,45
黑龙江,国家税务总局黑龙江省税务局,国家税务总局七台河市桃山区税务局,一级行政执法员（二）,3,48,48,16:1,49
黑龙江,国家税务总局黑龙江省税务局,国家税务总局七台河市新兴区税务局,一级行政执法员（五）,3,22,22,7.33:1,56
黑龙江,国家税务总局黑龙江省税务局,国家税务总局七台河市茄子河区税务局,一级行政执法员（二）,3,59,59,19.67:1,91
黑龙江,国家税务总局黑龙江省税务局,国家税务总局七台河市茄子河区税务局,一级行政执法员（四）,3,19,19,6.33:1,33
黑龙江,国家税务总局黑龙江省税务局,国家税务总局七台河市茄子河区税务局,一级行政执法员（五）,3,23,22,7.33:1,46
黑龙江,国家税务总局黑龙江省税务局,国家税务总局鹤岗市东山区税务局,一级行政执法员（二）,3,24,24,8:1,23
黑龙江,国家税务总局黑龙江省税务局,国家税务总局鹤岗市兴山区税务局,一级行政执法员（三）,3,185,185,61.67:1,77
黑龙江,国家税务总局黑龙江省税务局,国家税务总局鹤岗市兴山区税务局,一级行政执法员（五）,3,47,47,15.67:1,31
黑龙江,国家税务总局黑龙江省税务局,国家税务总局鹤岗市南山区税务局,一级行政执法员（一）,3,47,47,15.67:1,33
黑龙江,国家税务总局黑龙江省税务局,国家税务总局萝北县税务局,一级行政执法员（三）,3,17,17,5.67:1,24
黑龙江,国家税务总局黑龙江省税务局,国家税务总局绥滨县税务局,一级行政执法员（一）,3,16,16,5.33:1,18
黑龙江,国家税务总局黑龙江省税务局,国家税务总局黑河市爱辉区税务局,一级行政执法员（一）,3,18,18,6:1,26
黑龙江,国家税务总局黑龙江省税务局,国家税务总局五大连池风景名胜区自然保护区税务局,一级行政执法员,3,75,75,25:1,29
黑龙江,国家税务总局黑龙江省税务局,国家税务总局黑河市边境经济合作区税务局,一级行政执法员（二）,3,28,28,9.33:1,32
黑龙江,国家税务总局黑龙江省税务局,国家税务总局五大连池市税务局,一级行政执法员（二）,3,23,23,7.67:1,25
黑龙江,国家税务总局黑龙江省税务局,国家税务总局嫩江市税务局,一级行政执法员（一）,3,21,21,7:1,20
黑龙江,国家税务总局黑龙江省税务局,国家税务总局大兴安岭地区新林区税务局,一级行政执法员（三）,3,35,35,11.67:1,44
黑龙江,国家税务总局黑龙江省税务局,国家税务总局大兴安岭地区新林区税务局,一级行政执法员（四）,3,51,51,17:1,87
上海,国家税务总局上海市税务局,国家税务总局上海市税务局第四税务分局,一级主任科员及以下（七）,3,23,23,7.67:1,413
上海,国家税务总局上海市税务局,国家税务总局上海市长宁区税务局,一级行政执法员（一）,3,29,29,9.67:1,158
上海,国家税务总局上海市税务局,国家税务总局上海市虹口区税务局,一级行政执法员（七）,3,121,119,39.67:1,390
上海,国家税务总局上海市税务局,国家税务总局上海市虹口区税务局,一级行政执法员（九）,3,19,19,6.33:1,218
上海,国家税务总局上海市税务局,国家税务总局上海市杨浦区税务局,一级行政执法员（六）,3,59,58,19.33:1,192
上海,国家税务总局上海市税务局,国家税务总局上海市杨浦区税务局,一级行政执法员（七）,3,20,13,4.33:1,193
上海,国家税务总局上海市税务局,国家税务总局上海市闵行区税务局,一级行政执法员（五）,3,74,74,24.67:1,205
上海,国家税务总局上海市税务局,国家税务总局上海市宝山区税务局,一级行政执法员（三）,3,111,108,36:1,382
上海,国家税务总局上海市税务局,国家税务总局上海市宝山区税务局,一级行政执法员（七）,3,17,17,5.67:1,142
上海,国家税务总局上海市税务局,国家税务总局上海市金山区税务局,一级行政执法员（七）,3,38,36,12:1,147
上海,国家税务总局上海市税务局,国家税务总局上海市松江区税务局,一级行政执法员（八）,3,60,57,19:1,173
上海,国家税务总局上海市税务局,国家税务总局上海市青浦区税务局,一级行政执法员（五）,3,29,29,9.67:1,221
上海,国家税务总局上海市税务局,国家税务总局上海市浦东新区保税区税务局,一级行政执法员（五）,3,116,115,38.33:1,471
江苏,国家税务总局江苏省税务局,国家税务总局南京经济技术开发区税务局,一级行政执法员（一）,3,28,22,7.33:1,171
江苏,国家税务总局江苏省税务局,国家税务总局南京江宁经济技术开发区税务局,一级行政执法员（二）,3,64,60,20:1,124
江苏,国家税务总局江苏省税务局,国家税务总局无锡市税务局第三税务分局,一级行政执法员（十）,3,102,102,34:1,358
江苏,国家税务总局江苏省税务局,国家税务总局宜兴市税务局,一级行政执法员（二）,3,46,44,14.67:1,81
江苏,国家税务总局江苏省税务局,国家税务总局徐州市鼓楼区税务局,一级行政执法员（五）,3,106,105,35:1,197
江苏,国家税务总局江苏省税务局,国家税务总局睢宁县税务局,一级行政执法员（二）,3,447,426,142:1,50
江苏,国家税务总局江苏省税务局,国家税务总局徐州经济技术开发区税务局,一级行政执法员（三）,3,105,104,34.67:1,183
江苏,国家税务总局江苏省税务局,国家税务总局常州市税务局第三税务分局,一级行政执法员（二）,3,43,43,14.33:1,101
江苏,国家税务总局江苏省税务局,国家税务总局常州经济开发区税务局,一级行政执法员（二）,3,42,42,14:1,91
江苏,国家税务总局江苏省税务局,国家税务总局苏州市吴江区税务局,一级行政执法员（一）,3,36,30,10:1,130
江苏,国家税务总局江苏省税务局,国家税务总局苏州市吴中区税务局,一级行政执法员（二）,3,65,59,19.67:1,105
江苏,国家税务总局江苏省税务局,国家税务总局张家港市税务局,一级行政执法员（一）,3,24,20,6.67:1,102
江苏,国家税务总局江苏省税务局,国家税务总局昆山市税务局,一级行政执法员（一）,3,23,21,7:1,112
江苏,国家税务总局江苏省税务局,国家税务总局太仓市税务局,一级行政执法员（一）,3,22,19,6.33:1,90
江苏,国家税务总局江苏省税务局,国家税务总局太仓市税务局,一级行政执法员（二）,3,42,38,12.67:1,74
江苏,国家税务总局江苏省税务局,国家税务总局南通市崇川区税务局,一级行政执法员（二）,3,66,63,21:1,77
江苏,国家税务总局江苏省税务局,国家税务总局如东县税务局,一级行政执法员（二）,3,46,43,14.33:1,90
江苏,国家税务总局江苏省税务局,国家税务总局东海县税务局,一级行政执法员（二）,3,33,33,11:1,45
江苏,国家税务总局江苏省税务局,国家税务总局连云港经济技术开发区税务局,一级行政执法员（三）,3,248,244,81.33:1,478
江苏,国家税务总局江苏省税务局,国家税务总局金湖县税务局,一级行政执法员（二）,3,18,18,6:1,60
江苏,国家税务总局江苏省税务局,国家税务总局金湖县税务局,一级行政执法员（三）,3,40,40,13.33:1,63
江苏,国家税务总局江苏省税务局,国家税务总局丹阳市税务局,一级行政执法员（一）,3,20,19,6.33:1,44
江苏,国家税务总局江苏省税务局,国家税务总局丹阳市税务局,一级行政执法员（二）,3,45,45,15:1,39
江苏,国家税务总局江苏省税务局,国家税务总局宿迁市宿城区税务局,一级行政执法员（一）,3,15,15,5:1,69
江苏,国家税务总局江苏省税务局,国家税务总局宿迁市宿城区税务局,一级行政执法员（二）,3,33,32,10.67:1,42
江苏,国家税务总局江苏省税务局,国家税务总局泗阳县税务局,一级行政执法员（一）,3,465,402,134:1,88
江苏,国家税务总局江苏省税务局,国家税务总局泗洪县税务局,一级行政执法员（二）,3,15,15,5:1,45
江苏,国家税务总局江苏省税务局,国家税务总局宿迁经济技术开发区税务局,一级行政执法员（一）,3,15,14,4.67:1,63
江苏,国家税务总局江苏省税务局,国家税务总局宿迁经济技术开发区税务局,一级行政执法员（二）,3,34,32,10.67:1,46
浙江,国家税务总局浙江省税务局,国家税务总局杭州市税务局第一稽查局,一级主任科员及以下（一）,3,111,86,28.67:1,372
浙江,国家税务总局浙江省税务局,国家税务总局杭州市税务局第一稽查局,一级主任科员及以下（二）,3,24,23,7.67:1,347
浙江,国家税务总局浙江省税务局,国家税务总局杭州市税务局第三稽查局,一级主任科员及以下（一）,3,109,106,35.33:1,277
浙江,国家税务总局浙江省税务局,国家税务总局杭州市萧山区税务局,一级行政执法员（六）,3,41,28,9.33:1,172
浙江,国家税务总局浙江省税务局,国家税务总局建德市税务局,一级行政执法员（二）,3,15,14,4.67:1,91
浙江,国家税务总局浙江省税务局,国家税务总局建德市税务局,一级行政执法员（四）,3,53,50,16.67:1,134
浙江,国家税务总局浙江省税务局,国家税务总局温州市洞头区税务局,一级行政执法员（一）,3,27,25,8.33:1,55
浙江,国家税务总局浙江省税务局,国家税务总局永嘉县税务局,一级行政执法员（一）,3,33,28,9.33:1,33
浙江,国家税务总局浙江省税务局,国家税务总局永嘉县税务局,一级行政执法员（二）,3,27,20,6.67:1,32
浙江,国家税务总局浙江省税务局,国家税务总局苍南县税务局,一级行政执法员（一）,3,28,26,8.67:1,54
浙江,国家税务总局浙江省税务局,国家税务总局龙港市税务局,一级行政执法员（三）,3,48,46,15.33:1,69
浙江,国家税务总局浙江省税务局,国家税务总局绍兴市越城区税务局,一级行政执法员（三）,3,324,320,106.67:1,231
浙江,国家税务总局浙江省税务局,国家税务总局绍兴市越城区税务局,一级行政执法员（四）,3,164,164,54.67:1,206
浙江,国家税务总局浙江省税务局,国家税务总局绍兴市上虞区税务局,一级行政执法员（二）,3,75,75,25:1,178
浙江,国家税务总局浙江省税务局,国家税务总局诸暨市税务局,一级行政执法员（三）,3,44,44,14.67:1,73
浙江,国家税务总局浙江省税务局,国家税务总局海宁市税务局,一级行政执法员（一）,3,48,48,16:1,48
浙江,国家税务总局浙江省税务局,国家税务总局海宁市税务局,一级行政执法员（二）,3,22,22,7.33:1,61
浙江,国家税务总局浙江省税务局,国家税务总局湖州市吴兴区税务局,一级行政执法员（一）,3,614,515,171.67:1,92
浙江,国家税务总局浙江省税务局,国家税务总局湖州市吴兴区税务局,一级行政执法员（二）,3,362,319,106.33:1,89
浙江,国家税务总局浙江省税务局,国家税务总局湖州市南浔区税务局,一级行政执法员（三）,3,98,94,31.33:1,123
浙江,国家税务总局浙江省税务局,国家税务总局义乌市税务局,一级行政执法员（二）,3,31,29,9.67:1,70
浙江,国家税务总局浙江省税务局,国家税务总局东阳市税务局,一级行政执法员（四）,3,39,36,12:1,40
浙江,国家税务总局浙江省税务局,国家税务总局开化县税务局,一级行政执法员（一）,3,39,39,13:1,34
浙江,国家税务总局浙江省税务局,国家税务总局温岭市税务局,一级行政执法员（一）,3,515,465,155:1,110
浙江,国家税务总局浙江省税务局,国家税务总局玉环市税务局,一级行政执法员（二）,3,71,70,23.33:1,35
浙江,国家税务总局浙江省税务局,国家税务总局玉环市税务局,一级行政执法员（三）,3,38,34,11.33:1,32
浙江,国家税务总局浙江省税务局,国家税务总局嵊泗县税务局,一级行政执法员（一）,3,532,529,176.33:1,233
浙江,国家税务总局浙江省税务局,国家税务总局云和县税务局,一级行政执法员（一）,3,402,348,116:1,83
浙江,国家税务总局浙江省税务局,国家税务总局庆元县税务局,一级行政执法员（二）,3,49,41,13.67:1,123
浙江,国家税务总局宁波市税务局,国家税务总局宁波市海曙区税务局,一级行政执法员（一）,3,123,121,40.33:1,173
浙江,国家税务总局宁波市税务局,国家税务总局宁波市海曙区税务局,一级行政执法员（二）,3,63,61,20.33:1,150
浙江,国家税务总局宁波市税务局,国家税务总局宁波国家高新技术产业开发区税务局,一级行政执法员（二）,3,93,87,29:1,213
浙江,国家税务总局宁波市税务局,国家税务总局宁海县税务局,一级行政执法员（三）,3,49,49,16.33:1,119
安徽,国家税务总局安徽省税务局,国家税务总局合肥市瑶海区税务局,一级行政执法员（二）,3,72,50,16.67:1,365
安徽,国家税务总局安徽省税务局,国家税务总局合肥市庐阳区税务局,一级行政执法员（一）,3,142,100,33.33:1,294
安徽,国家税务总局安徽省税务局,国家税务总局合肥市庐阳区税务局,一级行政执法员（二）,3,60,42,14:1,257
安徽,国家税务总局安徽省税务局,国家税务总局肥西县税务局,一级行政执法员（一）,3,29,14,4.67:1,189
安徽,国家税务总局安徽省税务局,国家税务总局合肥经济技术开发区税务局,一级行政执法员（一）,3,135,131,43.67:1,222
安徽,国家税务总局安徽省税务局,国家税务总局淮北市相山区税务局,一级行政执法员（三）,3,23,22,7.33:1,112
安徽,国家税务总局安徽省税务局,国家税务总局亳州市谯城区税务局,一级行政执法员（一）,3,121,115,38.33:1,189
安徽,国家税务总局安徽省税务局,国家税务总局萧县税务局,一级行政执法员（二）,3,54,51,17:1,111
安徽,国家税务总局安徽省税务局,国家税务总局砀山县税务局,一级行政执法员（一）,3,52,49,16.33:1,115
安徽,国家税务总局安徽省税务局,国家税务总局泗县税务局,一级行政执法员（二）,3,49,45,15:1,77
安徽,国家税务总局安徽省税务局,国家税务总局宿州市埇桥区税务局,一级行政执法员（一）,3,76,73,24.33:1,174
安徽,国家税务总局安徽省税务局,国家税务总局太和县税务局,一级行政执法员（一）,3,60,57,19:1,79
安徽,国家税务总局安徽省税务局,国家税务总局太和县税务局,一级行政执法员（二）,3,35,33,11:1,73
安徽,国家税务总局安徽省税务局,国家税务总局界首市税务局,一级行政执法员（一）,3,56,56,18.67:1,172
安徽,国家税务总局安徽省税务局,国家税务总局淮南市大通区税务局,一级行政执法员,3,21,21,7:1,95
安徽,国家税务总局安徽省税务局,国家税务总局明光市税务局,一级行政执法员（一）,3,44,42,14:1,94
安徽,国家税务总局安徽省税务局,国家税务总局明光市税务局,一级行政执法员（二）,3,27,23,7.67:1,97
安徽,国家税务总局安徽省税务局,国家税务总局滁州经济技术开发区税务局,一级行政执法员（二）,3,113,108,36:1,171
安徽,国家税务总局安徽省税务局,国家税务总局霍邱县税务局,一级行政执法员（二）,3,53,44,14.67:1,142
安徽,国家税务总局安徽省税务局,国家税务总局舒城县税务局,一级行政执法员（二）,3,116,109,36.33:1,172
安徽,国家税务总局安徽省税务局,国家税务总局六安经济技术开发区税务局,一级行政执法员（一）,3,827,690,230:1,192
安徽,国家税务总局安徽省税务局,国家税务总局无为市税务局,一级行政执法员（三）,3,81,70,23.33:1,193
安徽,国家税务总局安徽省税务局,国家税务总局芜湖市湾沚区税务局,一级行政执法员（四）,3,82,54,18:1,190
安徽,国家税务总局安徽省税务局,国家税务总局铜陵市铜官区税务局,一级行政执法员（一）,3,67,63,21:1,85
安徽,国家税务总局安徽省税务局,国家税务总局铜陵市铜官区税务局,一级行政执法员（二）,3,34,34,11.33:1,87
安徽,国家税务总局安徽省税务局,国家税务总局池州市贵池区税务局,一级行政执法员（三）,3,297,187,62.33:1,190
安徽,国家税务总局安徽省税务局,国家税务总局黟县税务局,一级行政执法员（一）,3,422,400,133.33:1,128
福建,国家税务总局福建省税务局,国家税务总局福州高新技术产业开发区税务局,一级行政执法员（四）,3,234,228,76:1,458
福建,国家税务总局福建省税务局,国家税务总局福州市鼓楼区税务局,基层税务分局一级行政执法员（一）,3,18,16,5.33:1,253
福建,国家税务总局福建省税务局,国家税务总局福州市台江区税务局,基层税务分局一级行政执法员（三）,3,68,68,22.67:1,102
福建,国家税务总局福建省税务局,国家税务总局福州市台江区税务局,基层税务分局一级行政执法员（四）,3,25,25,8.33:1,128
福建,国家税务总局福建省税务局,国家税务总局福州市仓山区税务局,基层税务分局一级行政执法员（三）,3,92,92,30.67:1,255
福建,国家税务总局福建省税务局,国家税务总局福州市晋安区税务局,基层税务分局一级行政执法员（四）,3,112,111,37:1,239
福建,国家税务总局福建省税务局,国家税务总局福州市长乐区税务局,基层税务分局一级行政执法员（七）,3,1496,1358,452.67:1,422
福建,国家税务总局福建省税务局,国家税务总局福清市税务局,基层税务分局一级行政执法员（六）,3,24,23,7.67:1,90
福建,国家税务总局福建省税务局,国家税务总局闽侯县税务局,基层税务分局一级行政执法员（一）,3,51,50,16.67:1,78
福建,国家税务总局福建省税务局,国家税务总局连江县税务局,基层税务分局一级行政执法员（一）,3,19,19,6.33:1,73
福建,国家税务总局福建省税务局,国家税务总局连江县税务局,基层税务分局一级行政执法员（二）,3,33,33,11:1,47
福建,国家税务总局福建省税务局,国家税务总局连江县税务局,基层税务分局一级行政执法员（三）,3,73,67,22.33:1,135
福建,国家税务总局福建省税务局,国家税务总局连江县税务局,基层税务分局一级行政执法员（四）,3,94,88,29.33:1,109
福建,国家税务总局福建省税务局,国家税务总局闽清县税务局,基层税务分局一级行政执法员（二）,3,153,124,41.33:1,264
福建,国家税务总局福建省税务局,国家税务总局闽清县税务局,基层税务分局一级行政执法员（三）,3,68,57,19:1,164
福建,国家税务总局福建省税务局,国家税务总局永泰县税务局,基层税务分局一级行政执法员（二）,3,61,61,20.33:1,119
福建,国家税务总局福建省税务局,国家税务总局永泰县税务局,基层税务分局一级行政执法员（三）,3,88,88,29.33:1,87
福建,国家税务总局福建省税务局,国家税务总局清流县税务局,基层税务分局一级行政执法员（一）,3,63,63,21:1,122
福建,国家税务总局福建省税务局,国家税务总局南平市延平区税务局,基层税务分局一级行政执法员（二）,3,96,96,32:1,123
福建,国家税务总局福建省税务局,国家税务总局南平市延平区税务局,基层税务分局一级行政执法员（四）,3,32,32,10.67:1,21
福建,国家税务总局福建省税务局,国家税务总局邵武市税务局,基层税务分局一级行政执法员（一）,3,65,62,20.67:1,125
福建,国家税务总局厦门市税务局,国家税务总局厦门市思明区税务局,一级行政执法员（六）,3,258,255,85:1,358
福建,国家税务总局厦门市税务局,国家税务总局厦门市湖里区税务局,一级行政执法员（十四）,3,52,44,14.67:1,224
福建,国家税务总局厦门市税务局,国家税务总局厦门市同安区税务局,一级行政执法员（一）,3,35,35,11.67:1,106
福建,国家税务总局厦门市税务局,国家税务总局厦门市集美区税务局,一级行政执法员（十二）,3,46,42,14:1,209
江西,国家税务总局江西省税务局,国家税务总局武宁县税务局,一级行政执法员（四）,3,391,387,129:1,122
山东,国家税务总局山东省税务局,国家税务总局济南市槐荫区税务局,一级行政执法员（一）,3,252,249,83:1,274
山东,国家税务总局山东省税务局,国家税务总局济南市历城区税务局,一级行政执法员（一）,3,149,145,48.33:1,275
山东,国家税务总局山东省税务局,国家税务总局济南市长清区税务局,一级行政执法员（一）,3,86,86,28.67:1,108
山东,国家税务总局山东省税务局,国家税务总局济南市长清区税务局,一级行政执法员（二）,3,108,106,35.33:1,242
山东,国家税务总局山东省税务局,国家税务总局沂源县税务局,一级行政执法员（一）,3,37,37,12.33:1,37
山东,国家税务总局山东省税务局,国家税务总局沂源县税务局,一级行政执法员（二）,3,22,22,7.33:1,61
山东,国家税务总局山东省税务局,国家税务总局枣庄市薛城区税务局,一级行政执法员（三）,3,617,612,204:1,147
山东,国家税务总局山东省税务局,国家税务总局枣庄市台儿庄区税务局,一级行政执法员（二）,3,554,551,183.67:1,191
山东,国家税务总局山东省税务局,国家税务总局枣庄市山亭区税务局,一级行政执法员（二）,3,47,47,15.67:1,84
山东,国家税务总局山东省税务局,国家税务总局枣庄高新技术产业开发区税务局,一级行政执法员,3,54,48,16:1,97
山东,国家税务总局山东省税务局,国家税务总局东营市东营区税务局,一级行政执法员（三）,3,45,40,13.33:1,80
山东,国家税务总局山东省税务局,国家税务总局烟台市牟平区税务局,一级行政执法员（二）,3,50,50,16.67:1,64
山东,国家税务总局山东省税务局,国家税务总局烟台市莱山区税务局,一级行政执法员（二）,3,141,133,44.33:1,195
山东,国家税务总局山东省税务局,国家税务总局莱州市税务局,一级行政执法员（二）,3,41,40,13.33:1,75
山东,国家税务总局山东省税务局,国家税务总局潍坊市坊子区税务局,一级行政执法员（一）,3,97,88,29.33:1,122
山东,国家税务总局山东省税务局,国家税务总局潍坊市奎文区税务局,一级行政执法员,3,97,95,31.67:1,118
山东,国家税务总局山东省税务局,国家税务总局安丘市税务局,一级行政执法员（四）,3,552,543,181:1,133
山东,国家税务总局山东省税务局,国家税务总局山东潍坊经济开发区税务局,一级行政执法员（三）,3,639,631,210.33:1,123
山东,国家税务总局山东省税务局,国家税务总局泰安市泰山区税务局,一级行政执法员（一）,3,78,75,25:1,112
山东,国家税务总局山东省税务局,国家税务总局肥城市税务局,一级行政执法员（一）,3,54,54,18:1,97
山东,国家税务总局山东省税务局,国家税务总局肥城市税务局,一级行政执法员（三）,3,379,379,126.33:1,123
山东,国家税务总局山东省税务局,国家税务总局宁阳县税务局,一级行政执法员（二）,3,37,36,12:1,116
山东,国家税务总局山东省税务局,国家税务总局威海市文登区税务局,一级行政执法员（四）,3,97,97,32.33:1,187
山东,国家税务总局山东省税务局,国家税务总局乳山市税务局,一级行政执法员（四）,3,15,12,4:1,84
山东,国家税务总局山东省税务局,国家税务总局日照市东港区税务局,一级行政执法员（一）,3,103,101,33.67:1,182
