地区,部门名称,用人司局,职位名称,招考人数,报考人数,过审人数,竞争比,访问人数
北京,国家知识产权局,医药生物发明审查部,蛋白质工程处一级主任科员及以下,2,474,424,212,204
北京,国家知识产权局,光电技术发明审查部,计量四处一级主任科员及以下,2,89,75,37.5,120
北京,国家知识产权局,材料工程发明审查部,暖通工程二处一级主任科员及以下,2,294,245,122.5,56
北京,国家知识产权局,实用新型审查部,交通运输处一级主任科员及以下,2,451,440,220,248
北京,国家统计局北京调查总队,国家统计局北京调查总队,北京调查总队专项二处一级主任科员及以下（1）,2,233,209,104.5,241
北京,国家统计局北京调查总队,国家统计局北京调查总队,北京调查总队专项三处一级主任科员及以下（6）,2,99,84,42,110
山西,国家统计局山西调查总队,国家统计局山西调查总队,宁武调查队业务科室一级科员,2,30,30,15,38
山西,国家统计局山西调查总队,国家统计局山西调查总队,文水调查队业务科室一级科员,2,57,52,26,35
浙江,国家统计局浙江调查总队,国家统计局浙江调查总队,杭州调查队业务处室一级主任科员及以下（1）,2,145,143,71.5,154
福建,国家统计局福建调查总队,国家统计局福建调查总队,福建调查总队业务处一级主任科员及以下,2,44,44,22,90
福建,国家统计局福建调查总队,国家统计局福建调查总队,泉州调查队业务科一级科员,2,617,614,307,116
山东,国家统计局山东调查总队,国家统计局山东调查总队,莱芜调查队业务科室一级科员,2,3,3,1.5,101
山东,国家统计局山东调查总队,国家统计局山东调查总队,商河调查队一级科员,2,52,52,26,107
山东,国家统计局山东调查总队,国家统计局山东调查总队,高唐调查队一级科员,2,50,50,25,101
河南,国家统计局河南调查总队,国家统计局河南调查总队,开封调查队业务科室一级科员,2,284,260,130,260
广西,国家统计局广西调查总队,国家统计局广西调查总队,贺州调查队业务科室一级科员,2,5,4,2,26
重庆,国家统计局重庆调查总队,国家统计局重庆调查总队,万州调查队业务科一级科员,2,78,73,36.5,179
贵州,国家统计局贵州调查总队,国家统计局贵州调查总队,贵阳调查队业务处室一级科员,2,119,119,59.5,68
云南,国家统计局云南调查总队,国家统计局云南调查总队,会泽调查队一级科员,2,1335,1334,667,747
陕西,国家统计局陕西调查总队,国家统计局陕西调查总队,凤翔调查队一级科员,2,55,55,27.5,54
甘肃,国家统计局甘肃调查总队,国家统计局甘肃调查总队,兰州调查队业务科室一级主任科员及以下,2,101,101,50.5,94
青海,国家统计局青海调查总队,国家统计局青海调查总队,青海调查总队业务处室一级主任科员及以下（1）,2,170,165,82.5,109
新疆,国家统计局新疆调查总队,国家统计局新疆调查总队,布尔津调查队四级主任科员及以下,2,115,112,56,68
辽宁,辽宁省气象局,辽宁省朝阳市朝阳县气象局,防灾减灾科一级科员,2,11,11,5.5,42
云南,云南省气象局,云南省气象局,应急与减灾处、科技与预报处一级主任科员及以下,2,51,51,25.5,40
天津,监管局,天津银保监局,监管部门一级主任科员及以下,2,159,156,78,230
天津,监管局,滨海银保监分局,监管部门一级主任科员及以下,2,140,139,69.5,138
河北,监管局,河北银保监局,监管部门一级主任科员及以下,2,201,182,91,95
河北,监管局,沧州银保监分局,统计信息部门一级主任科员及以下,2,42,42,21,101
河北,监管局,河北银保监局直管银保监监管组,监管部门一级主任科员及以下,2,69,66,33,111
山西,监管局,山西银保监局,监管部门一级主任科员及以下,2,209,207,103.5,164
山西,监管局,吕梁银保监分局,监管部门一级主任科员及以下,2,105,99,49.5,46
山西,监管局,吕梁银保监分局,监管部门一级主任科员及以下,2,60,57,28.5,62
山西,监管局,晋中银保监分局,监管部门一级主任科员及以下,2,309,294,147,50
山西,监管局,晋中银保监分局,监管部门一级主任科员及以下,2,21,13,6.5,48
山西,监管局,长治银保监分局,监管部门一级主任科员及以下,2,216,200,100,50
山西,监管局,长治银保监分局,监管部门一级主任科员及以下,2,150,140,70,53
山西,监管局,晋城银保监分局,监管部门一级主任科员及以下,2,12,7,3.5,43
山西,监管局,临汾银保监分局,监管部门一级主任科员及以下,2,215,186,93,44
山西,监管局,临汾银保监分局,监管部门一级主任科员及以下,2,216,213,106.5,59
内蒙古,监管局,锡林郭勒银保监分局辖内监管组,监管部门一级主任科员及以下,2,29,29,14.5,21
内蒙古,监管局,鄂尔多斯银保监分局,统计信息部门一级主任科员及以下,2,7,7,3.5,49
辽宁,监管局,丹东银保监分局,监管部门一级主任科员及以下,2,27,26,13,39
辽宁,监管局,营口银保监分局,监管部门一级主任科员及以下,2,55,47,23.5,21
辽宁,监管局,阜新银保监分局,监管部门一级主任科员及以下,2,39,33,16.5,22
黑龙江,监管局,七台河银保监分局,统计信息部门一级主任科员及以下,2,35,27,13.5,70
黑龙江,监管局,黑河银保监分局,监管部门一级主任科员及以下,2,43,43,21.5,40
江苏,监管局,无锡银保监分局,财会部门一级主任科员及以下,2,63,63,31.5,239
江苏,监管局,苏州银保监分局,监管部门一级主任科员及以下,2,573,514,257,259
江苏,监管局,苏州银保监分局,统计信息部门一级主任科员及以下,2,115,112,56,345
江苏,监管局,南通银保监分局,法规部门一级主任科员及以下,2,56,50,25,207
江苏,监管局,南通银保监分局,统计信息部门一级主任科员及以下,2,57,54,27,303
江苏,监管局,盐城银保监分局,监管部门一级主任科员及以下,2,198,170,85,118
浙江,监管局,温州银保监分局,统计信息部门一级主任科员及以下,2,37,37,18.5,159
浙江,监管局,文成银保监监管组,监管部门一级主任科员及以下,2,15,15,7.5,28
浙江,监管局,嘉兴银保监分局,监管部门一级主任科员及以下,2,43,40,20,106
浙江,监管局,嘉兴银保监分局,监管部门一级主任科员及以下,2,13,13,6.5,52
浙江,监管局,嘉兴银保监分局,监管部门一级主任科员及以下,2,14,13,6.5,28
浙江,监管局,嘉兴银保监分局,监管部门一级主任科员及以下,2,50,45,22.5,130
浙江,监管局,嘉兴银保监分局,监管部门一级主任科员及以下,2,511,465,232.5,110
浙江,监管局,湖州银保监分局,统计信息部门一级主任科员及以下,2,122,122,61,99
浙江,监管局,绍兴银保监分局,财会部门一级主任科员及以下,2,57,57,28.5,92
福建,监管局,福建银保监局直管银保监监管组,监管部门一级主任科员及以下,2,38,35,17.5,185
福建,监管局,南平银保监分局辖内银保监监管组,财会部门一级主任科员及以下,2,67,66,33,61
山东,监管局,烟台银保监分局辖内监管组,监管部门一级主任科员及以下,2,32,27,13.5,102
山东,监管局,济宁银保监分局,统计信息部门一级主任科员及以下,2,11,10,5,30
山东,监管局,临沂银保监分局,统计信息部门一级主任科员及以下,2,56,40,20,114
河南,监管局,河南银保监局,监管部门一级主任科员及以下,2,608,607,303.5,335
河南,监管局,洛阳银保监分局,监管部门一级主任科员及以下,2,76,75,37.5,117
河南,监管局,平顶山银保监分局,监管部门一级主任科员及以下,2,28,28,14,89
河南,监管局,平顶山银保监分局,财会部门一级主任科员及以下,2,69,69,34.5,59
河南,监管局,濮阳银保监分局,法规部门一级主任科员及以下,2,84,64,32,34
河南,监管局,三门峡银保监分局辖内监管组,监管部门一级主任科员及以下,2,21,21,10.5,61
河南,监管局,南阳银保监分局,监管部门一级主任科员及以下,2,31,30,15,40
湖南,监管局,衡阳银保监分局,监管部门一级主任科员及以下,2,31,27,13.5,55
广东,监管局,珠海银保监分局,法规部门一级主任科员及以下,2,103,100,50,142
广东,监管局,揭阳银保监分局,监管部门一级主任科员及以下,2,77,76,38,64
广东,监管局,揭阳银保监分局,监管部门一级主任科员及以下,2,17,17,8.5,24
广东,监管局,揭阳银保监分局,监管部门一级主任科员及以下,2,41,41,20.5,20
广东,监管局,东莞银保监分局,监管部门一级主任科员及以下,2,182,170,85,132
广东,监管局,湛江银保监分局,监管部门一级主任科员及以下,2,10,10,5,34
广东,监管局,茂名银保监分局,监管部门一级主任科员及以下,2,222,215,107.5,57
广东,监管局,云浮银保监分局,监管部门一级主任科员及以下,2,146,143,71.5,59
广西,监管局,广西银保监局,监管部门一级主任科员及以下,2,30,23,11.5,83
重庆,监管局,江津银保监分局,财会部门一级主任科员及以下,2,296,279,139.5,107
四川,监管局,四川银保监局辖内分局,财会部门一级主任科员及以下,2,61,59,29.5,133
四川,监管局,四川银保监局辖内分局,法规部门一级主任科员及以下,2,56,56,28,74
四川,监管局,四川银保监局辖内分局,统计信息部门一级主任科员及以下,2,44,40,20,203
四川,监管局,四川银保监局辖内分局,综合部门一级主任科员及以下,2,92,92,46,270
四川,监管局,德阳银保监分局,监管部门一级主任科员及以下,2,39,39,19.5,92
四川,监管局,四川银保监局辖内分局下辖监管组,监管部门一级主任科员及以下,2,3,3,1.5,160
四川,监管局,四川银保监局辖内分局下辖监管组,监管部门一级主任科员及以下,2,167,167,83.5,123
贵州,监管局,黔西南银保监分局辖内监管组,监管部门一级主任科员及以下,2,54,54,27,23
云南,监管局,西双版纳银保监分局,监管部门一级主任科员及以下,2,41,40,20,38
云南,监管局,文山银保监分局,监管部门一级主任科员及以下,2,35,35,17.5,54
云南,监管局,云南银保监局,财会部门一级主任科员及以下,2,59,57,28.5,81
云南,监管局,保山银保监分局,监管部门一级主任科员及以下,2,45,43,21.5,62
云南,监管局,大理银保监分局,监管部门一级主任科员及以下,2,52,51,25.5,61
西藏,监管局,西藏银保监局,监管部门一级主任科员及以下,2,69,69,34.5,85
西藏,监管局,林芝银保监分局,监管部门一级主任科员及以下,2,48,47,23.5,139
陕西,监管局,商洛银保监分局,监管部门一级主任科员及以下,2,105,93,46.5,62
陕西,监管局,汉中银保监分局,监管部门一级主任科员及以下,2,19,15,7.5,63
甘肃,监管局,甘肃银保监局,统计信息部门一级主任科员及以下,2,18,17,8.5,38
青海,监管局,青海银保监局,统计信息部门一级主任科员及以下,2,19,18,9,42
新疆,监管局,塔城银保监分局辖内监管组,监管部门一级主任科员及以下,2,11,7,3.5,0
新疆,监管局,阿勒泰银保监分局,统计信息部门一级主任科员及以下,2,30,19,9.5,0
新疆,监管局,阿勒泰银保监分局辖内监管组,财会部门一级主任科员及以下,2,20,11,5.5,0
新疆,监管局,昌吉银保监分局,综合部门一级主任科员及以下,2,78,60,30,0
新疆,监管局,喀什银保监分局,统计信息部门一级主任科员及以下,2,134,117,58.5,0
新疆,监管局,克拉玛依银保监分局,财会部门一级主任科员及以下,2,19,19,9.5,0
山东,监管局,青岛银保监局,法规部门一级主任科员及以下,2,48,48,24,0
广东,监管局,深圳银保监局,监管部门一级主任科员及以下,2,23,21,10.5,0
广东,监管局,深圳银保监局,监管部门一级主任科员及以下,2,512,466,233,0
北京,监管局,中国证券监督管理委员会北京监管局,辖区法律类监管岗位一级主任科员及以下,2,35,35,17.5,0
河北,监管局,中国证券监督管理委员会河北监管局,辖区会计类岗位一级主任科员及以下,2,106,46,23,0
上海,监管局,中国证券监督管理委员会上海监管局,辖区法律类监管岗位一级主任科员及以下,2,26,26,13,0
上海,监管局,中国证券监督管理委员会上海监管局,辖区计算机类监管岗位一级主任科员及以下,2,151,147,73.5,0
江苏,监管局,中国证券监督管理委员会江苏监管局,辖区计算机类岗位一级主任科员及以下,2,579,578,289,0
浙江,监管局,中国证券监督管理委员会浙江监管局,辖区计算机类监管岗位一级主任科员及以下,2,130,62,31,0
浙江,监管局,中国证券监督管理委员会宁波监管局,辖区法律类监管（或综合）岗位一级主任科员及以下,2,254,183,91.5,0
福建,监管局,中国证券监督管理委员会厦门监管局,辖区会计类监管（或综合）岗位一级主任科员及以下,2,107,100,50,0
山东,监管局,中国证券监督管理委员会山东监管局,辖区法律类监管岗位一级主任科员及以下,2,283,280,140,0
河南,监管局,中国证券监督管理委员会河南监管局,辖区会计类监管（或综合）岗位一级主任科员及以下,2,358,350,175,0
广东,监管局,中国证券监督管理委员会广东监管局,辖区会计类监管（或综合）岗位一级主任科员及以下,2,350,258,129,0
广东,监管局,中国证券监督管理委员会广东监管局,辖区法律类监管（或综合）岗位一级主任科员及以下,2,285,213,106.5,0
海南,监管局,中国证券监督管理委员会海南监管局,辖区财金类监管（或综合）岗位一级主任科员及以下,2,177,163,81.5,0
甘肃,监管局,中国证券监督管理委员会甘肃监管局,辖区法律类监管岗位一级主任科员及以下,2,66,61,30.5,0
黑龙江,黑龙江省地震局,黑龙江省地震局,综合处室一级主任科员及以下,2,70,70,35,0
辽宁,生态环境部东北核与辐射安全监督站,生态环境部东北核与辐射安全监督站,核设施监督处一级主任科员及以下,2,117,117,58.5,0
北京,中央纪委国家监察委,信息中心（网络举报管理中心）,纪检监察职位一,2,535,530,265,926
河北,中央办公厅,中共中央直属机关事务管理局,中直北戴河服务局机关服务中心一级主任科员及以下,2,268,243,121.5,257
北京,中央办公厅,中共中央直属机关事务管理局,资产审计工作一级主任科员及以下,2,278,268,134,450
北京,中央办公厅,老干部局,医疗保健工作一级主任科员及以下,2,134,130,65,960
北京,中央办公厅,老干部局,文艺活动组织工作一级主任科员及以下,2,1150,1141,570.5,404
北京,中央办公厅,毛主席纪念堂管理局,研究室一级主任科员及以下,2,230,229,114.5,311
北京,中央宣传部,宣传教育局,办公室一级主任科员及以下,2,301,301,150.5,556
北京,中央对外联络部,五局,一级主任科员及以下（西班牙语翻译）,2,17,13,6.5,250
北京,中央对外联络部,办公厅,一级主任科员及以下（财务审计）,2,181,128,64,535
北京,中央和国家机关工委,中央和国家机关党校,业务部门一级主任科员及以下,2,476,476,238,242
北京,中央和国家机关工委,老干部活动中心,综合管理岗一级主任科员及以下,2,602,602,301,909
北京,全国总工会,中国教科文卫体工会,办公室一级主任科员及以下,2,366,337,168.5,216
北京,中国文联,离退休干部局,一级主任科员及以下,2,2062,2059,1029.5,886
北京,全国友协,地区业务部,英语相关处一级主任科员及以下,2,1736,1581,790.5,622
北京,中国贸促会,财务部,财务部一级主任科员及以下,2,40,27,13.5,407
北京,外交部,地区业务司,朝鲜语,2,141,140,70,171
北京,外交部,地区业务司,德语,2,91,91,45.5,89
北京,外交部,地区业务司,葡萄牙语,2,26,19,9.5,78
北京,国家发展和改革委员会,社会发展司,一级主任科员及以下,2,286,227,113.5,309
北京,国家发展和改革委员会,业务司局二,一级主任科员及以下,2,201,191,95.5,293
北京,国家发展和改革委员会,业务司局三,一级主任科员及以下,2,556,538,269,404
北京,科学技术部,科学技术部机关司局,综合或业务处室一级主任科员及以下1（英语驻外储备）,2,162,130,65,1146
北京,工业和信息化部,节能与综合利用司,业务处室一级主任科员及以下,2,481,320,160,352
北京,公安部,机关司局二十二,五处一级主任科员以下,2,57,46,23,306
北京,公安部,机关司局二十三,四处一级主任科员及以下,2,20,20,10,172
北京,人力资源和社会保障部,劳动关系司,综合处一级主任科员及以下,2,101,70,35,180
北京,商务部,离退休干部局,一级主任科员及以下（西班牙语),2,185,185,92.5,147
北京,国家卫生健康委员会,国家卫生健康委体制改革司,督导评价处、公立医院改革处一级主任科员及以下,2,124,124,62,219
北京,国家卫生健康委员会,国家卫生健康委医政医管局,业务处室一级主任科员及以下,2,75,74,37,164
北京,国家卫生健康委员会,国家卫生健康委国际合作司（港澳台办公室）,欧美处、亚太处一级主任科员及以下,2,489,489,244.5,1040
北京,应急管理部,防汛抗旱司,防汛抗洪抢险业务处室一级主任科员及以下,2,104,62,31,124
福建,福建省通信管理局,业务处室,一级主任科员及以下,2,107,104,52,117
黑龙江,公安局,哈尔滨铁路公安局,牡丹江铁路公安处线路警务区民警,2,17,15,7.5,217
内蒙古,公安局,哈尔滨铁路公安局,海拉尔铁路公安处线路警务区民警,2,22,22,11,86
吉林,公安局,沈阳铁路公安局,白城铁路公安处车站派出所民警,2,3,3,1.5,51
吉林,公安局,沈阳铁路公安局,延边铁路公安处车站派出所民警,2,5,5,2.5,155
内蒙古,公安局,沈阳铁路公安局,通辽铁路公安处线路警务区民警,2,8,8,4,67
北京,公安局,北京铁路公安局,北京铁路公安处车站派出所民警,2,367,365,182.5,505
天津,公安局,北京铁路公安局,天津铁路公安处车站派出所民警,2,106,93,46.5,217
河北,公安局,北京铁路公安局,石家庄铁路公安处特警支队民警,2,201,200,100,243
山西,公安局,太原铁路公安局,太原铁路公安处线路警务区民警,2,11,11,5.5,119
山西,公安局,太原铁路公安局,太原铁路公安处线路警务区民警,2,30,30,15,104
山西,公安局,太原铁路公安局,太原铁路公安处线路警务区民警,2,20,20,10,118
山西,公安局,太原铁路公安局,大同铁路公安处线路警务区民警,2,16,16,8,72
山西,公安局,太原铁路公安局,大同铁路公安处线路警务区民警,2,5,5,2.5,70
山西,公安局,太原铁路公安局,临汾铁路公安处线路警务区民警,2,23,22,11,95
湖北,公安局,武汉铁路公安局,麻城铁路公安处线路警务区民警,2,173,138,69,267
河南,公安局,武汉铁路公安局,麻城铁路公安处线路警务区民警,2,161,138,69,252
湖北,公安局,武汉铁路公安局,麻城铁路公安处车站派出所民警,2,80,74,37,143
陕西,公安局,西安铁路公安局,西安铁路公安处线路警务区民警,2,12,12,6,191
陕西,公安局,西安铁路公安局,延安铁路公安处线路警务区民警,2,73,73,36.5,133
陕西,公安局,西安铁路公安局,安康铁路公安处线路警务区民警,2,14,14,7,96
陕西,公安局,西安铁路公安局,西安铁路公安处线路警务区民警,2,8,2,1,85
山东,公安局,济南铁路公安局,济南铁路公安处线路警务区民警,2,46,37,18.5,153
山东,公安局,济南铁路公安局,济南铁路公安处线路警务区民警,2,4,4,2,114
山东,公安局,济南铁路公安局,济南铁路公安处车站派出所民警,2,41,37,18.5,45
山东,公安局,济南铁路公安局,济南铁路公安处线路警务区民警,2,50,30,15,209
山东,公安局,济南铁路公安局,青岛铁路公安处线路警务区民警,2,218,207,103.5,241
山东,公安局,济南铁路公安局,青岛铁路公安处线路警务区民警,2,6,3,1.5,182
浙江,公安局,上海铁路公安局,杭州铁路公安处线路警务区民警,2,17,12,6,229
浙江,公安局,上海铁路公安局,杭州铁路公安处线路警务区民警,2,2,2,1,340
江西,公安局,南昌铁路公安局,鹰潭铁路公安处线路警务区民警,2,6,3,1.5,69
湖南,公安局,广州铁路公安局,怀化铁路公安处线路警务区民警,2,164,103,51.5,226
湖南,公安局,广州铁路公安局,怀化铁路公安处线路警务区民警,2,168,122,61,163
广东,公安局,广州铁路公安局,广州铁路公安处线路警务区民警,2,36,32,16,280
广东,公安局,广州铁路公安局,广州铁路公安处车站派出所民警,2,458,245,122.5,316
广东,公安局,广州铁路公安局,深圳铁路公安处线路警务区民警,2,189,59,29.5,214
湖南,公安局,南宁铁路公安局,柳州铁路公安处线路警务区民警,2,16,8,4,248
重庆,公安局,成都铁路公安局,重庆铁路公安处线路警务区民警,2,232,226,113,452
贵州,公安局,成都铁路公安局,贵阳铁路公安处线路警务区民警,2,43,43,21.5,131
云南,公安局,昆明铁路公安局,昆明铁路公安处车站派出所民警,2,214,165,82.5,222
云南,公安局,昆明铁路公安局,昆明铁路公安处线路警务区民警,2,2,2,1,221
云南,公安局,昆明铁路公安局,开远铁路公安处车站派出所民警,2,21,16,8,74
云南,公安局,昆明铁路公安局,开远铁路公安处线路警务区民警,2,120,91,45.5,111
甘肃,公安局,兰州铁路公安局,武威铁路公安处线路警务区民警,2,23,19,9.5,56
宁夏,公安局,兰州铁路公安局,银川铁路公安处线路警务区民警,2,26,24,12,80
宁夏,公安局,兰州铁路公安局,银川铁路公安处车站派出所民警,2,44,30,15,80
新疆,公安局,乌鲁木齐铁路公安局,喀什铁路公安处车站派出所民警,2,6,6,3,89
青海,公安局,青藏铁路公安局,西宁铁路公安处车站派出所民警,2,18,9,4.5,45
西藏,公安局,中国民用航空西藏自治区管理局公安局,阿里昆莎机场公安分局一级警长及以下,2,135,133,66.5,579
广东,私局,广州海关缉私局,大铲海关缉私分局一级警长及以下,2,16,16,8,143
广东,私局,深圳海关缉私局,深圳机场海关缉私分局一级警长及以下,2,10,8,4,749
广东,私局,黄埔海关缉私局,黄埔新港海关缉私分局一级警长及以下,2,3,3,1.5,255
海南,私局,海口海关缉私局,三亚海关缉私分局一级警长及以下,2,13,12,6,477
云南,私局,昆明海关缉私局,刑事技术鉴定中心警务技术一级主管及以下,2,7,7,3.5,186
重庆,公安局,长江航运公安局重庆分局,派出所一级警长及以下四,2,29,10,5,389
湖北,公安局,长江航运公安局宜昌分局,派出所一级警长及以下三,2,10,4,2,280
湖北,公安局,长江航运公安局荆州分局,派出所一级警长及以下二,2,6,3,1.5,216
湖北,公安局,长江航运公安局荆州分局,派出所一级警长及以下三,2,9,3,1.5,182
湖南,公安局,长江航运公安局岳阳分局,派出所一级警长及以下三,2,23,20,10,213
湖北,公安局,长江航运公安局武汉分局,派出所一级警长及以下二,2,23,19,9.5,335
湖北,公安局,长江航运公安局黄石分局,派出所一级警长及以下二,2,12,8,4,648
湖北,公安局,长江航运公安局黄石分局,派出所一级警长及以下三,2,9,6,3,176
江西,公安局,长江航运公安局九江分局,派出所一级警长及以下二,2,18,14,7,188
安徽,公安局,长江航运公安局芜湖分局,派出所一级警长及以下二,2,24,13,6.5,284
江苏,公安局,长江航运公安局苏州分局,派出所一级警长及以下二,2,42,15,7.5,304
江苏,公安局,长江航运公安局南通分局,派出所一级警长及以下二,2,37,13,6.5,210
湖北,监管局,湖北监管局,一级主任科员及以下,2,1756,1142,571,511
海南,监管局,海南监管局,一级主任科员及以下,2,409,401,200.5,247
重庆,海事局,重庆海事局,重庆海事局一级行政执法员（七）,2,35,35,17.5,79
湖北,海事局,黄石海事局,黄石海事局一级行政执法员（一）,2,4,4,2,75
江西,海事局,九江海事局,九江海事局一级行政执法员（二）,2,19,19,9.5,198
安徽,海事局,安庆海事局,安庆海事局一级行政执法员（六）,2,38,37,18.5,442
安徽,海事局,芜湖海事局,芜湖海事局一级行政执法员（三）,2,111,110,55,67
湖北,海事局,三峡海事局,三峡海事局一级行政执法员（三）,2,9,8,4,148
江苏,海事局,泰州海事局,泰州海事局一级行政执法员（二）,2,3,2,1,79
江苏,海事局,南通海事局,南通海事局一级行政执法员（二）,2,5,5,2.5,57
江苏,海事局,太仓海事局,太仓海事局一级行政执法员（一）,2,16,16,8,39
上海,海事局,宝山海事局,宝山海事局一级行政执法员（一）,2,10,10,5,85
上海,海事局,崇明海事局,崇明海事局一级行政执法员（二）,2,9,9,4.5,63
上海,海事局,洋山港海事局,洋山港海事局一级行政执法员（二）,2,10,8,4,61
天津,海事局,天津海事局,船舶交通管理中心一级科员（一）,2,18,18,9,116
天津,海事局,南疆海事局,南疆海事局一级行政执法员（三）,2,42,41,20.5,62
天津,海事局,北疆海事局,北疆海事局一级行政执法员（一）,2,24,24,12,59
天津,海事局,大沽口海事局,大沽口海事局一级行政执法员（一）,2,16,16,8,63
河北,海事局,曹妃甸海事局,曹妃甸海事局一级行政执法员（一）,2,13,11,5.5,76
山东,海事局,烟台海事局,烟台海事局一级行政执法员（一）,2,27,25,12.5,112
山东,海事局,威海海事局,威海海事局一级行政执法员（三）,2,18,15,7.5,77
浙江,海事局,宁波海事局,宁波海事局一级行政执法员（七）,2,258,252,126,118
浙江,海事局,舟山海事局,舟山海事局一级行政执法员（十三）,2,5,4,2,146
浙江,海事局,温州海事局,温州海事局一级行政执法员（七）,2,203,194,97,118
浙江,海事局,温州海事局,温州海事局一级行政执法员（十三）,2,2,2,1,193
浙江,海事局,台州海事局,台州海事局一级行政执法员（一）,2,10,10,5,51
福建,海事局,厦门海事局,厦门海事局一级行政执法员（二）,2,8,8,4,81
广东,海事局,汕头海事局,汕头海事局一级行政执法员（二）,2,182,159,79.5,130
广东,海事局,汕头海事局,汕头海事局一级行政执法员（三）,2,110,97,48.5,82
广东,海事局,湛江海事局,湛江海事局一级行政执法员（六）,2,9,9,4.5,44
广东,海事局,广州海事局,广州海事局一级行政执法员（五）,2,19,18,9,56
广东,海事局,江门海事局,江门海事局一级行政执法员（七）,2,124,114,57,43
广东,海事局,南山海事局,南山海事局一级主办,2,1,1,0.5,211
广东,海事局,宝安海事局,宝安海事局一级行政执法员,2,153,146,73,191
广东,海事局,大铲海事局,大铲海事局一级行政执法员,2,196,189,94.5,130
广东,海事局,大亚湾海事局,大亚湾海事局一级行政执法员,2,157,142,71,1700
江苏,海事局,海事处,海事处一级行政执法员（二）,2,39,39,19.5,97
江苏,海事局,海事处,海事处一级行政执法员（四）,2,16,15,7.5,56
北京,消防,森林消防局机动支队,应急管理部森林消防局机动支队所属基层单位管理指挥岗位,2,11,8,4,1178
北京,消防,北京消防救援总队所属消防救援支队,北京市消防救援总队顺义区支队管理指挥岗位,2,95,93,46.5,188
北京,消防,北京消防救援总队所属消防救援支队,北京市消防救援总队昌平区支队管理指挥岗位,2,58,58,29,189
天津,消防,天津消防救援总队所属消防救援支队,天津市消防救援总队特勤支队管理指挥岗位,2,16,16,8,242
天津,消防,天津消防救援总队所属消防救援支队,天津市消防救援总队宝坻区支队管理指挥岗位,2,99,99,49.5,239
天津,消防,天津消防救援总队所属消防救援支队,天津市消防救援总队宁河区支队管理指挥岗位,2,79,79,39.5,451
河北,消防,河北省消防救援总队所属消防救援支队,河北省消防救援总队邢台市支队管理指挥岗位,2,21,21,10.5,50
山西,消防,山西消防救援总队所属消防救援支队,山西省消防救援总队晋中市支队管理指挥岗位,2,44,43,21.5,89
吉林,消防,吉林省消防救援总队所属消防救援支队,吉林省消防救援总队延边州支队管理指挥岗位,2,51,50,25,135
上海,消防,上海消防救援总队所属消防救援支队,上海市消防救援总队徐汇区支队管理指挥岗位,2,56,55,27.5,261
上海,消防,上海消防救援总队所属消防救援支队,上海市消防救援总队杨浦区支队管理指挥岗位,2,106,105,52.5,192
上海,消防,上海消防救援总队所属消防救援支队,上海市消防救援总队奉贤区支队管理指挥岗位,2,36,36,18,95
上海,消防,上海消防救援总队所属消防救援支队,上海市消防救援总队崇明区支队管理指挥岗位,2,27,27,13.5,131
浙江,消防,浙江消防救援总队所属消防救援支队,浙江省消防救援总队丽水市支队管理指挥岗位,2,212,203,101.5,445
安徽,消防,安徽消防救援总队所属消防救援支队,安徽省消防救援总队池州市支队管理指挥岗位,2,33,26,13,111
安徽,消防,安徽消防救援总队所属消防救援支队,安徽省消防救援总队宣城市支队管理指挥岗位,2,10,4,2,144
湖北,消防,湖北省消防救援总队所属消防救援支队,湖北省消防救援总队十堰市支队管理指挥岗位,2,48,45,22.5,137
湖北,消防,湖北省消防救援总队所属消防救援支队,湖北省消防救援总队十堰市支队管理指挥岗位,2,26,25,12.5,125
湖北,消防,湖北省消防救援总队所属消防救援支队,湖北省消防救援总队十堰市支队管理指挥岗位,2,37,34,17,173
湖南,消防,湖南消防救援总队所属消防救援支队,湖南省消防救援总队郴州市支队管理指挥岗位,2,92,89,44.5,187
湖南,消防,湖南消防救援总队所属消防救援支队,湖南省消防救援总队永州市支队管理指挥岗位,2,88,87,43.5,143
重庆,消防,重庆市消防救援总队,重庆市消防救援总队黔江区支队管理指挥岗位,2,68,68,34,202
云南,消防,云南省消防救援总队所属消防救援支队,云南省消防救援总队昭通市支队管理指挥岗位,2,202,202,101,122
云南,消防,云南省消防救援总队所属消防救援支队,云南省消防救援总队临沧市支队管理指挥岗位,2,99,99,49.5,70
云南,消防,云南省消防救援总队所属消防救援支队,云南省消防救援总队怒江州支队管理指挥岗位,2,126,126,63,91
云南,消防,云南省消防救援总队所属消防救援支队,云南省消防救援总队迪庆州支队管理指挥岗位,2,51,51,25.5,41
甘肃,消防,甘肃消防救援总队所属消防救援支队,甘肃省消防救援总队酒泉市支队管理指挥岗位,2,51,45,22.5,108
甘肃,消防,甘肃消防救援总队所属消防救援支队,甘肃省消防救援总队陇南市支队管理指挥岗位,2,60,53,26.5,115
新疆,消防,新疆消防救援总队所属消防救援支队,新疆维吾尔自治区消防救援总队昌吉州支队管理指挥岗位,2,26,11,5.5,176
新疆,消防,新疆消防救援总队所属消防救援支队,新疆维吾尔自治区消防救援总队石河子市支队管理指挥岗位,2,47,44,22,109
新疆,消防,新疆消防救援总队所属消防救援支队,新疆维吾尔自治区消防救援总队吐鲁番市支队管理指挥岗位,2,29,29,14.5,93
