地区,部门名称,用人司局,职位名称,招考人数,报考人数,过审人数,竞争比,访问人数
甘肃,中国银行保险监督管理委员会甘肃监管局,天水银保监分局,财会部门一级主任科员及以下,1,23,23,23:1,57
河北,石家庄海关,黄骅港海关,计算机技术一级行政执法员,1,23,23,23:1,74
广东,拱北海关,横琴海关,行政执法一级行政执法员（十二）,1,29,23,23:1,39
广西,南宁海关,钦州港海关,商品检验一级行政执法员,2,47,46,23:1,120
贵州,成都铁路公安局,成都铁路公安局,贵阳铁路公安处线路警务区民警,1,23,23,23:1,72
福建,福建海事局,厦门海事局,厦门海事局一级行政执法员（十六）,1,23,23,23:1,34
广东,广东海事局,珠海海事局,珠海海事局一级行政执法员（八）,1,28,23,23:1,687
北京,国家税务总局北京市税务局,国家税务总局北京市房山区税务局,一级行政执法员（三）,3,75,69,23:1,119
天津,国家税务总局天津市税务局,国家税务总局天津市宝坻区税务局,一级行政执法员（二）,3,79,69,23:1,148
江西,国家税务总局江西省税务局,国家税务总局鹰潭市月湖区税务局,一级行政执法员（一）,2,52,46,23:1,58
河南,国家税务总局河南省税务局,国家税务总局南召县税务局,一级行政执法员（四）,3,73,69,23:1,132
湖北,国家税务总局湖北省税务局,国家税务总局通山县税务局,一级行政执法员（六）,2,46,46,23:1,76
湖南,国家税务总局湖南省税务局,国家税务总局醴陵市税务局,一级行政执法员（一）,2,46,46,23:1,46
湖南,国家税务总局湖南省税务局,国家税务总局耒阳市税务局,一级行政执法员（一）,2,47,46,23:1,53
内蒙古,国家税务总局内蒙古自治区税务局,国家税务总局内蒙古赤峰高新技术产业开发区税务局,一级行政执法员（三）,1,23,23,23:1,37
内蒙古,国家税务总局内蒙古自治区税务局,国家税务总局额济纳旗税务局,一级行政执法员（一）,2,46,46,23:1,14
辽宁,国家税务总局辽宁省税务局,国家税务总局沈阳市于洪区税务局,一级行政执法员（二）,4,94,92,23:1,71
辽宁,国家税务总局辽宁省税务局,国家税务总局阜新蒙古族自治县税务局,一级行政执法员（一）,3,70,69,23:1,97
江苏,国家税务总局江苏省税务局,国家税务总局无锡市梁溪区税务局,一级行政执法员（二）,2,46,46,23:1,82
江苏,国家税务总局江苏省税务局,国家税务总局东台市税务局,一级行政执法员（三）,2,46,46,23:1,83
浙江,国家税务总局浙江省税务局,国家税务总局杭州市临平区税务局,一级行政执法员（四）,2,63,46,23:1,135
浙江,国家税务总局浙江省税务局,国家税务总局长兴县税务局,一级行政执法员（五）,3,70,69,23:1,76
安徽,国家税务总局安徽省税务局,国家税务总局蒙城县税务局,一级行政执法员（一）,3,69,69,23:1,95
安徽,国家税务总局安徽省税务局,国家税务总局芜湖市繁昌区税务局,一级行政执法员（三）,2,52,46,23:1,116
天津,国家税务总局天津市税务局,国家税务总局天津市宁河区税务局,一级行政执法员（五）,1,40,23,23:1,160
河北,国家税务总局河北省税务局,国家税务总局曲阳县税务局,一级行政执法员（二）,2,51,46,23:1,34
广东,国家税务总局广东省税务局,国家税务总局阳江市阳东区税务局,一级行政执法员（一）,3,73,69,23:1,43
广东,国家税务总局深圳市税务局,国家税务总局深圳市福田区税务局,一级行政执法员（四）,3,69,69,23:1,175
广西,国家税务总局广西壮族自治区税务局,国家税务总局南宁市武鸣区税务局,一级行政执法员（五）,2,65,46,23:1,98
海南,国家税务总局海南省税务局,国家税务总局陵水黎族自治县税务局,一级行政执法员（五）,1,26,23,23:1,47
重庆,国家税务总局重庆市税务局,国家税务总局重庆市璧山区税务局,一级行政执法员（二）,2,46,46,23:1,145
重庆,国家税务总局重庆市税务局,国家税务总局云阳县税务局,一级行政执法员（五）,2,49,46,23:1,118
四川,国家税务总局四川省税务局,国家税务总局德阳市旌阳区税务局,一级行政执法员（三）,2,46,46,23:1,57
四川,国家税务总局四川省税务局,国家税务总局广安市广安区税务局,一级行政执法员（五）,1,23,23,23:1,37
四川,国家税务总局四川省税务局,国家税务总局邻水县税务局,一级行政执法员（一）,1,26,23,23:1,39
四川,国家税务总局四川省税务局,国家税务总局达州市通川区税务局,一级行政执法员（二）,3,75,69,23:1,95
四川,国家税务总局四川省税务局,国家税务总局万源市税务局,一级行政执法员（八）,1,24,23,23:1,53
四川,国家税务总局四川省税务局,国家税务总局炉霍县税务局,一级行政执法员,1,23,23,23:1,50
四川,国家税务总局四川省税务局,国家税务总局盐源县税务局,一级行政执法员（三）,1,24,23,23:1,57
贵州,国家税务总局贵州省税务局,国家税务总局开阳县税务局,一级行政执法员（一）,2,46,46,23:1,61
陕西,国家税务总局陕西省税务局,国家税务总局榆林市榆神工业区税务局,一级行政执法员（二）,3,69,69,23:1,82
甘肃,国家税务总局甘肃省税务局,国家税务总局兰州市西固区税务局,一级行政执法员（七）,2,53,46,23:1,154
青海,国家税务总局青海省税务局,国家税务总局西宁经济技术开发区东川工业园区税务局,一级行政执法员（二）,1,30,23,23:1,47
青海,国家税务总局青海省税务局,国家税务总局西宁经济技术开发区南川工业园区税务局,一级行政执法员（一）,1,27,23,23:1,52
上海,国家能源局华东监管局,国家能源局华东监管局,行业监管处一级主任科员及以下,1,29,23,23:1,51
山东,水利部黄河水利委员会,山东黄河河务局德州黄河河务局,人事劳动科一级主任科员及以下,1,23,23,23:1,48
福建,国家统计局福建调查总队,国家统计局福建调查总队,平潭调查队一级科员（1）,1,23,23,23:1,36
山西,中国银行保险监督管理委员会山西监管局,静乐银保监监管组,监管部门一级主任科员及以下,1,23,23,23:1,15
山西,中国银行保险监督管理委员会山西监管局,介休银保监监管组,监管部门一级主任科员及以下,1,24,23,23:1,20
山西,中国银行保险监督管理委员会山西监管局,隰县银保监监管组,监管部门一级主任科员及以下,1,23,23,23:1,15
浙江,中国银行保险监督管理委员会浙江监管局,绍兴银保监分局,法规部门一级主任科员及以下,1,24,23,23:1,48
广西,中国银行保险监督管理委员会广西监管局,北海银保监分局,监管部门一级主任科员及以下,1,23,23,23:1,35
陕西,中国银行保险监督管理委员会陕西监管局,宝鸡银保监分局,法规部门一级主任科员及以下,1,23,23,23:1,35
宁夏,中国银行保险监督管理委员会宁夏监管局,吴忠银保监分局,法规部门一级主任科员及以下,1,23,23,23:1,39
辽宁,中国银行保险监督管理委员会大连监管局,大连银保监局,监管部门一级主任科员及以下,1,23,23,23:1,34
上海,中国证券监督管理委员会上海监管局,中国证券监督管理委员会上海监管局,辖区法律类岗位一级主任科员及以下,1,23,23,23:1,52
河北,石家庄海关,秦皇岛海关,卫生检疫一级行政执法员（二）,1,24,23,23:1,81
江苏,南京海关,金港海关,植物检疫一级行政执法员,1,40,23,23:1,108
浙江,杭州海关,杭州萧山机场海关,动物检疫一级行政执法员,1,24,23,23:1,104
福建,厦门海关,东渡海关,植物检疫二级主办及以下,2,46,46,23:1,81
湖南,长沙海关,邵阳海关,货物查验一级行政执法员,1,23,23,23:1,91
新疆,乌鲁木齐铁路公安局,乌鲁木齐铁路公安局,乌鲁木齐铁路公安处车站派出所民警,1,26,23,23:1,58
湖北,长江航运公安局,长江航运公安局宜昌分局,派出所一级警长及以下二,3,97,69,23:1,372
北京,国家税务总局北京市税务局,国家税务总局北京市大兴区税务局,一级行政执法员（三）,3,81,69,23:1,143
河北,国家税务总局河北省税务局,国家税务总局景县税务局,一级行政执法员（二）,2,47,46,23:1,36
山西,国家税务总局山西省税务局,国家税务总局吕梁市税务局第一税务分局,一级主办及以下,1,23,23,23:1,26
辽宁,国家能源局东北监管局,国家能源局东北监管局,市场监管处一级主任科员及以下,1,25,23,23:1,39
广东,珠海出入境边防检查总站,珠海出入境边防检查总站,边检站一级警长及以下（八）,2,46,46,23:1,47
黑龙江,黑龙江出入境边防检查总站,黑龙江出入境边防检查总站,佳木斯边境管理支队一级警长及以下（一）,1,23,23,23:1,47
山西,国家矿山安全监察局山西局,国家矿山安全监察局山西局,监察执法六处三级主任科员及以下,1,23,23,23:1,21
河南,水利部黄河水利委员会,水利部黄河水利委员会,监督局质量监督处一级主任科员及以下,1,58,23,23:1,62
山东,水利部黄河水利委员会,山东黄河河务局聊城黄河河务局,人劳科一级主任科员及以下,2,47,46,23:1,39
河北,水利部海河水利委员会,漳卫南运河管理局,岳城水库管理局一级主任科员及以下（四）,1,23,23,23:1,70
吉林,国家统计局吉林调查总队,国家统计局吉林调查总队,农安调查队一级科员（2）,1,23,23,23:1,56
江苏,国家统计局江苏调查总队,国家统计局江苏调查总队,常熟调查队一级科员,1,23,23,23:1,49
贵州,国家统计局贵州调查总队,国家统计局贵州调查总队,黄平调查队一级科员（1）,1,23,23,23:1,35
湖北,湖北省气象局,湖北省荆门市京山市气象局,综合管理科一级主任科员及以下,1,23,23,23:1,644
黑龙江,中国银行保险监督管理委员会黑龙江监管局,双鸭山银保监分局,统计信息部门一级主任科员及以下,2,46,46,23:1,23
浙江,中国银行保险监督管理委员会浙江监管局,绍兴银保监分局,监管部门一级主任科员及以下,2,57,46,23:1,74
山东,国家税务总局山东省税务局,国家税务总局邹城市税务局,一级行政执法员（一）,2,46,46,23:1,56
山东,国家税务总局山东省税务局,国家税务总局滨州市滨城区税务局,一级行政执法员（一）,3,71,69,23:1,59
湖北,国家税务总局湖北省税务局,国家税务总局宜昌市夷陵区税务局,一级行政执法员（一）,2,46,46,23:1,99
湖北,国家税务总局湖北省税务局,国家税务总局丹江口市税务局,一级行政执法员（三）,2,46,46,23:1,104
湖北,国家税务总局湖北省税务局,国家税务总局汉川市税务局,一级行政执法员（一）,1,28,23,23:1,86
湖北,国家税务总局湖北省税务局,国家税务总局随州市曾都区税务局,一级行政执法员（一）,2,51,46,23:1,89
湖北,国家税务总局湖北省税务局,国家税务总局广水市税务局,一级行政执法员（四）,2,58,46,23:1,167
湖南,国家税务总局湖南省税务局,国家税务总局安化县税务局,一级行政执法员（一）,2,48,46,23:1,134
辽宁,国家税务总局辽宁省税务局,国家税务总局鞍山市立山区税务局,一级行政执法员（五）,4,101,92,23:1,95
黑龙江,国家税务总局黑龙江省税务局,国家税务总局肇东市税务局,一级行政执法员（一）,2,46,46,23:1,31
广东,国家税务总局广东省税务局,国家税务总局惠东县税务局,一级行政执法员（四）,4,109,92,23:1,129
广东,国家税务总局广东省税务局,国家税务总局广东汕尾红海湾经济开发区税务局,一级行政执法员（二）,5,116,115,23:1,105
海南,国家税务总局海南省税务局,国家税务总局三沙市税务局,一级行政执法员（一）,1,23,23,23:1,140
海南,国家税务总局海南省税务局,国家税务总局东方市税务局,一级行政执法员（五）,1,25,23,23:1,54
重庆,国家税务总局重庆市税务局,国家税务总局秀山土家族苗族自治县税务局,一级行政执法员（六）,2,48,46,23:1,125
四川,国家税务总局四川省税务局,国家税务总局成都市成华区税务局,一级行政执法员（三）,1,23,23,23:1,114
江苏,国家税务总局江苏省税务局,国家税务总局苏州市吴中区税务局,一级行政执法员（五）,1,25,23,23:1,233
江苏,国家税务总局江苏省税务局,国家税务总局苏州市相城区税务局,一级行政执法员（一）,2,50,46,23:1,98
浙江,国家税务总局浙江省税务局,国家税务总局苍南县税务局,一级行政执法员（四）,2,48,46,23:1,79
江西,中国银行保险监督管理委员会江西监管局,抚州银保监分局,法规部门一级主任科员及以下,1,23,23,23:1,14
湖北,中国银行保险监督管理委员会湖北监管局,恩施银保监分局,监管部门一级主任科员及以下,1,25,23,23:1,36
广西,中国银行保险监督管理委员会广西监管局,来宾银保监分局,统计信息部门一级主任科员及以下,1,25,23,23:1,33
宁夏,中国银行保险监督管理委员会宁夏监管局,宁夏银保监局,财会部门一级主任科员及以下,3,70,69,23:1,37
陕西,国家税务总局陕西省税务局,国家税务总局宝鸡市凤翔区税务局,一级行政执法员（一）,5,115,114,22.8:1,110
河南,国家税务总局河南省税务局,国家税务总局荥阳市税务局,一级行政执法员（二）,5,120,114,22.8:1,150
湖北,国家税务总局湖北省税务局,国家税务总局武汉东湖新技术开发区税务局,一级行政执法员（二）,4,120,91,22.75:1,113
黑龙江,国家税务总局黑龙江省税务局,国家税务总局五大连池市税务局,一级行政执法员（一）,4,91,91,22.75:1,125
陕西,国家税务总局陕西省税务局,国家税务总局汉阴县税务局,一级行政执法员（一）,4,92,91,22.75:1,43
山东,中国银行保险监督管理委员会山东监管局,山东银保监局,统计信息部门一级主任科员及以下,4,92,91,22.75:1,131
甘肃,国家税务总局甘肃省税务局,国家税务总局临夏县税务局,一级行政执法员（三）,4,95,91,22.75:1,64
云南,中国银行保险监督管理委员会云南监管局,文山银保监分局,监管部门一级主任科员及以下,4,91,91,22.75:1,38
上海,上海海关,隶属海关,财务审计四级主办及以下（二）,4,91,91,22.75:1,231
江西,国家税务总局江西省税务局,国家税务总局宜春市袁州区税务局,一级行政执法员（三）,4,91,91,22.75:1,27
贵州,中国银行保险监督管理委员会贵州监管局,遵义银保监分局辖内监管组,监管部门一级主任科员及以下,4,91,91,22.75:1,46
山东,国家税务总局山东省税务局,国家税务总局烟台市芝罘区税务局,一级行政执法员（二）,3,71,68,22.67:1,170
河北,国家税务总局河北省税务局,国家税务总局唐山市丰南区税务局,一级行政执法员（二）,3,71,68,22.67:1,62
山西,国家税务总局山西省税务局,国家税务总局曲沃县税务局,一级行政执法员（一）,3,72,68,22.67:1,64
安徽,国家税务总局安徽省税务局,国家税务总局铜陵市铜官区税务局,一级行政执法员（一）,3,68,68,22.67:1,87
广西,国家税务总局广西壮族自治区税务局,国家税务总局南宁市武鸣区税务局,一级行政执法员（二）,3,95,68,22.67:1,117
内蒙古,中国银行保险监督管理委员会内蒙古监管局,锡林郭勒银保监分局辖内监管组,监管部门一级主任科员及以下,3,68,68,22.67:1,23
广东,国家税务总局深圳市税务局,国家税务总局深圳市龙华区税务局,一级行政执法员（四）,3,68,68,22.67:1,116
四川,国家税务总局四川省税务局,国家税务总局泸州市龙马潭区税务局,一级行政执法员（四）,3,71,68,22.67:1,58
河北,国家税务总局河北省税务局,国家税务总局雄县税务局,一级行政执法员（一）,5,113,113,22.6:1,98
陕西,国家税务总局陕西省税务局,国家税务总局乾县税务局,一级行政执法员（一）,5,113,113,22.6:1,265
广东,汕头海关,隶属海关,统计应用四级主办,2,48,45,22.5:1,94
北京,国家税务总局北京市税务局,国家税务总局北京市税务局稽查局,一级主任科员及以下（一）,2,58,45,22.5:1,152
重庆,国家税务总局重庆市税务局,国家税务总局重庆市江津区税务局,一级行政执法员（二）,2,45,45,22.5:1,96
四川,国家税务总局四川省税务局,国家税务总局合江县税务局,一级行政执法员（三）,2,46,45,22.5:1,90
四川,国家税务总局四川省税务局,国家税务总局广安市前锋区税务局,一级行政执法员（五）,2,49,45,22.5:1,70
四川,国家税务总局四川省税务局,国家税务总局丹棱县税务局,一级行政执法员（一）,2,45,45,22.5:1,33
安徽,国家税务总局安徽省税务局,国家税务总局广德市税务局,一级行政执法员（一）,2,46,45,22.5:1,82
福建,国家税务总局福建省税务局,国家税务总局松溪县税务局,一级行政执法员（三）,2,50,45,22.5:1,59
福建,国家税务总局福建省税务局,国家税务总局长汀县税务局,一级行政执法员（四）,2,46,45,22.5:1,35
江西,国家税务总局江西省税务局,国家税务总局南昌市西湖区税务局,一级行政执法员（一）,2,45,45,22.5:1,117
江西,国家税务总局江西省税务局,国家税务总局全南县税务局,一级行政执法员,2,49,45,22.5:1,34
江西,国家税务总局江西省税务局,国家税务总局宁都县税务局,一级行政执法员（二）,2,47,45,22.5:1,53
江西,国家税务总局江西省税务局,国家税务总局婺源县税务局,一级行政执法员（三）,2,45,45,22.5:1,58
山东,国家税务总局山东省税务局,国家税务总局邹城市税务局,一级行政执法员（四）,2,46,45,22.5:1,67
湖北,国家税务总局湖北省税务局,国家税务总局孝昌县税务局,一级行政执法员（二）,2,45,45,22.5:1,87
湖南,国家税务总局湖南省税务局,国家税务总局衡山县税务局,一级行政执法员（一）,2,45,45,22.5:1,60
贵州,国家税务总局贵州省税务局,国家税务总局镇宁布依族苗族自治县税务局,一级行政执法员（一）,2,45,45,22.5:1,94
陕西,国家税务总局陕西省税务局,国家税务总局华阴市税务局,一级行政执法员（一）,4,90,90,22.5:1,58
甘肃,国家税务总局甘肃省税务局,国家税务总局白银高新技术产业开发区税务局,一级行政执法员（二）,2,51,45,22.5:1,101
甘肃,国家税务总局甘肃省税务局,国家税务总局通渭县税务局,一级行政执法员,4,106,90,22.5:1,143
山西,中国银行保险监督管理委员会山西监管局,蒲县银保监监管组,监管部门一级主任科员及以下,2,45,45,22.5:1,20
陕西,中国银行保险监督管理委员会陕西监管局,渭南银保监分局,监管部门一级主任科员及以下,2,46,45,22.5:1,66
海南,海南省地震局,海南省地震局,综合管理岗位1一级主任科员及以下,2,45,45,22.5:1,89
江苏,南京海关,南通海关,财务一级行政执法员（一）,2,45,45,22.5:1,97
宁夏,国家税务总局宁夏回族自治区税务局,国家税务总局固原市原州区税务局,一级行政执法员（一）,2,46,45,22.5:1,35
安徽,国家税务总局安徽省税务局,国家税务总局广德市税务局,一级行政执法员（三）,2,45,45,22.5:1,100
辽宁,国家税务总局辽宁省税务局,国家税务总局彰武县税务局,一级行政执法员（三）,4,97,90,22.5:1,122
四川,国家税务总局四川省税务局,国家税务总局峨眉山市税务局,一级行政执法员（二）,2,45,45,22.5:1,73
四川,国家税务总局四川省税务局,国家税务总局达州市达川区税务局,一级行政执法员（五）,2,46,45,22.5:1,45
河南,国家税务总局河南省税务局,国家税务总局鹿邑县税务局,一级行政执法员（一）,2,54,45,22.5:1,33
湖北,国家税务总局湖北省税务局,国家税务总局黄石市下陆区税务局,一级行政执法员（一）,2,45,45,22.5:1,52
湖南,国家税务总局湖南省税务局,国家税务总局常宁市税务局,一级行政执法员（二）,2,47,45,22.5:1,42
湖南,国家税务总局湖南省税务局,国家税务总局新邵县税务局,一级行政执法员（四）,2,60,45,22.5:1,240
浙江,国家税务总局浙江省税务局,国家税务总局湖州市南浔区税务局,一级行政执法员（三）,2,49,45,22.5:1,69
浙江,国家税务总局浙江省税务局,国家税务总局江山市税务局,一级行政执法员（一）,2,45,45,22.5:1,42
安徽,国家税务总局安徽省税务局,国家税务总局铜陵市义安区税务局,一级行政执法员（二）,2,46,45,22.5:1,87
广西,国家税务总局广西壮族自治区税务局,国家税务总局南宁市邕宁区税务局,一级行政执法员（一）,2,49,45,22.5:1,91
广西,国家税务总局广西壮族自治区税务局,国家税务总局蒙山县税务局,一级行政执法员（二）,2,52,45,22.5:1,80
广西,国家税务总局广西壮族自治区税务局,国家税务总局象州县税务局,一级行政执法员（二）,2,52,45,22.5:1,57
上海,上海海关,隶属海关,危化监管四级主办及以下,4,90,90,22.5:1,170
辽宁,国家税务总局大连市税务局,国家税务总局大连高新技术产业园区税务局,一级主办及以下（一）,2,54,45,22.5:1,52
辽宁,国家税务总局大连市税务局,国家税务总局大连市税务局第三稽查局,一级主任科员及以下（三）,2,48,45,22.5:1,70
河北,国家税务总局河北省税务局,国家税务总局容城县税务局,一级行政执法员（三）,2,45,45,22.5:1,76
陕西,国家税务总局陕西省税务局,国家税务总局杨凌示范区税务局工业园区税务分局,一级行政执法员（二）,2,45,45,22.5:1,151
江西,国家税务总局江西省税务局,国家税务总局景德镇市珠山区税务局,一级行政执法员（二）,2,45,45,22.5:1,53
江西,国家税务总局江西省税务局,国家税务总局上栗县税务局,一级行政执法员（二）,2,45,45,22.5:1,30
山东,国家税务总局山东省税务局,国家税务总局济南市市中区税务局,一级行政执法员（二）,2,49,45,22.5:1,187
山东,国家税务总局山东省税务局,国家税务总局海阳市税务局,一级行政执法员（三）,2,45,45,22.5:1,82
山东,国家税务总局山东省税务局,国家税务总局菏泽市定陶区税务局,一级行政执法员（一）,2,49,45,22.5:1,43
四川,国家税务总局四川省税务局,国家税务总局青川县税务局,一级行政执法员（二）,2,46,45,22.5:1,55
四川,国家税务总局四川省税务局,国家税务总局达州市通川区税务局,一级行政执法员（四）,2,48,45,22.5:1,56
四川,国家税务总局四川省税务局,国家税务总局资阳市雁江区税务局,一级行政执法员（六）,2,48,45,22.5:1,66
四川,国家税务总局四川省税务局,国家税务总局盐源县税务局,一级行政执法员（一）,2,49,45,22.5:1,40
贵州,国家税务总局贵州省税务局,国家税务总局普定县税务局,一级行政执法员（一）,2,45,45,22.5:1,79
江苏,国家税务总局江苏省税务局,国家税务总局连云港市海州区税务局,一级行政执法员（三）,2,50,45,22.5:1,124
浙江,国家税务总局宁波市税务局,国家税务总局宁波杭州湾新区税务局,一级行政执法员,2,45,45,22.5:1,87
安徽,国家税务总局安徽省税务局,国家税务总局宿州市税务局,一级行政执法员（二）,2,47,45,22.5:1,91
湖北,国家税务总局湖北省税务局,国家税务总局利川市税务局,一级行政执法员（三）,5,112,112,22.4:1,111
湖北,国家税务总局湖北省税务局,国家税务总局荆门高新区·掇刀区税务局,一级行政执法员（一）,5,116,112,22.4:1,100
广东,国家税务总局广东省税务局,国家税务总局佛山市顺德区税务局,一级行政执法员（三）,5,125,112,22.4:1,129
广东,黄埔海关,新沙海关,监管一级行政执法员（三）,8,179,179,22.38:1,163
山东,国家税务总局山东省税务局,国家税务总局日照市东港区税务局,一级行政执法员（二）,3,71,67,22.33:1,170
山西,国家税务总局山西省税务局,国家税务总局寿阳县税务局,一级行政执法员（一）,3,68,67,22.33:1,67
贵州,中国银行保险监督管理委员会贵州监管局,黔南银保监分局辖内监管组,财会部门一级主任科员及以下,6,134,134,22.33:1,74
河北,国家税务总局河北省税务局,国家税务总局邯郸市肥乡区税务局,一级行政执法员（一）,3,72,67,22.33:1,59
山西,国家税务总局山西省税务局,国家税务总局娄烦县税务局,一级行政执法员,3,69,67,22.33:1,92
湖北,国家税务总局湖北省税务局,国家税务总局荆州市荆州区税务局,一级行政执法员（二）,3,67,67,22.33:1,139
甘肃,国家税务总局甘肃省税务局,国家税务总局金塔县税务局,一级行政执法员（一）,3,67,67,22.33:1,98
贵州,国家税务总局贵州省税务局,国家税务总局清镇市税务局,一级行政执法员（一）,3,67,67,22.33:1,60
山西,国家税务总局山西省税务局,国家税务总局芮城县税务局,一级行政执法员（一）,3,69,67,22.33:1,60
辽宁,国家税务总局辽宁省税务局,国家税务总局沈阳市和平区税务局,一级行政执法员（四）,3,72,67,22.33:1,98
广东,国家税务总局广东省税务局,国家税务总局江门市新会区税务局,一级行政执法员（二）,3,88,67,22.33:1,46
河北,国家税务总局河北省税务局,国家税务总局雄县税务局,一级行政执法员（三）,3,67,67,22.33:1,94
山东,国家税务总局山东省税务局,国家税务总局济南市章丘区税务局,一级行政执法员（一）,3,74,67,22.33:1,140
湖南,国家税务总局湖南省税务局,国家税务总局株洲市天元区税务局,一级行政执法员（一）,3,68,67,22.33:1,100
湖南,中国银行保险监督管理委员会湖南监管局,郴州银保监分局,监管部门一级主任科员及以下,3,114,67,22.33:1,49
河南,国家矿山安全监察局河南局,国家矿山安全监察局河南局,监察执法四处二级主任科员及以下,4,89,89,22.25:1,97
安徽,国家税务总局安徽省税务局,国家税务总局无为市税务局,一级行政执法员（三）,4,98,89,22.25:1,165
湖北,国家税务总局湖北省税务局,国家税务总局十堰市郧阳区税务局,一级行政执法员（二）,4,89,89,22.25:1,134
天津,国家税务总局天津市税务局,国家税务总局天津市北辰区税务局,一级行政执法员（四）,4,117,89,22.25:1,159
辽宁,国家税务总局辽宁省税务局,国家税务总局凌海市税务局,一级行政执法员（二）,5,114,111,22.2:1,95
河南,国家税务总局河南省税务局,国家税务总局中牟县税务局,一级行政执法员（二）,5,141,111,22.2:1,141
天津,天津海事局,新港海事局,新港海事局一级行政执法员（二）,1,22,22,22:1,96
山西,太原海关,阳泉海关,数据监管一级行政执法员,1,22,22,22:1,105
辽宁,大连海关,鲅鱼圈海关,动植物检疫一级行政执法员（二）,1,22,22,22:1,90
黑龙江,哈尔滨海关,牡丹江海关,植物检疫四级主办及以下,1,27,22,22:1,69
江苏,南京海关,镇江海关,法务一级行政执法员,1,23,22,22:1,137
安徽,合肥海关,蚌埠海关,海关科技一级行政执法员,1,24,22,22:1,156
山东,青岛海关,威海海关,植物检疫四级主办及以下,1,23,22,22:1,199
山东,青岛海关,济宁海关,财务管理四级主办及以下,1,22,22,22:1,147
北京,商务部,离退休干部局,一级主任科员及以下（英语六),1,23,22,22:1,103
河南,武汉铁路公安局,武汉铁路公安局,武汉铁路公安处线路警务区民警,2,44,44,22:1,145
新疆,乌鲁木齐海关,石河子海关,办公室一级行政执法员（一）,1,23,22,22:1,29
山西,国家税务总局山西省税务局,国家税务总局朔州市平鲁区税务局,一级行政执法员（四）,2,44,44,22:1,54
云南,国家税务总局云南省税务局,国家税务总局双江县税务局,一级行政执法员（三）,1,22,22,22:1,38
青海,国家税务总局青海省税务局,国家税务总局西宁市城东区税务局,一级行政执法员（一）,1,33,22,22:1,86
青海,国家税务总局青海省税务局,国家税务总局西宁经济技术开发区生物产业园区税务局,一级行政执法员,1,26,22,22:1,33
福建,国家税务总局福建省税务局,国家税务总局湄洲岛国家旅游度假区税务局,一级行政执法员（三）,2,51,44,22:1,35
江西,国家税务总局江西省税务局,国家税务总局崇仁县税务局,一级行政执法员（三）,2,44,44,22:1,81
山东,国家税务总局山东省税务局,国家税务总局济南市历下区税务局,一级行政执法员（二）,2,44,44,22:1,202
山东,国家税务总局青岛市税务局,国家税务总局青岛市崂山区税务局,一级行政执法员（十）,2,47,44,22:1,198
四川,国家税务总局四川省税务局,国家税务总局成都市金牛区税务局,一级行政执法员（三）,1,23,22,22:1,115
四川,国家税务总局四川省税务局,国家税务总局德阳市罗江区税务局,一级行政执法员（一）,1,22,22,22:1,74
四川,国家税务总局四川省税务局,国家税务总局康定市税务局,一级行政执法员,1,22,22,22:1,20
四川,国家税务总局四川省税务局,国家税务总局泸定县税务局,一级行政执法员,1,22,22,22:1,35
云南,国家税务总局云南省税务局,国家税务总局玉溪市红塔区税务局,一级行政执法员（二）,2,56,44,22:1,74
广东,国家税务总局广东省税务局,国家税务总局潮州市潮安区税务局,一级行政执法员（四）,4,92,88,22:1,102
广西,国家税务总局广西壮族自治区税务局,国家税务总局桂林市七星区税务局,一级行政执法员（一）,2,61,44,22:1,74
广西,国家税务总局广西壮族自治区税务局,国家税务总局岑溪市税务局,一级行政执法员（四）,2,60,44,22:1,78
云南,云南出入境边防检查总站,云南出入境边防检查总站,保山边境管理支队一级警长及以下（四）,2,79,44,22:1,58
辽宁,国家统计局辽宁调查总队,国家统计局辽宁调查总队,瓦房店调查队一级科员（2）,1,23,22,22:1,35
湖南,国家统计局湖南调查总队,国家统计局湖南调查总队,慈利调查队一级科员,1,22,22,22:1,52
海南,国家统计局海南调查总队,国家统计局海南调查总队,万宁调查队一级科员,1,24,22,22:1,57
甘肃,国家统计局甘肃调查总队,国家统计局甘肃调查总队,漳县调查队一级科员,1,22,22,22:1,46
黑龙江,中国银行保险监督管理委员会黑龙江监管局,牡丹江银保监分局,综合部门一级主任科员及以下,1,22,22,22:1,47
浙江,中国银行保险监督管理委员会浙江监管局,金华银保监分局,监管部门一级主任科员及以下,1,22,22,22:1,107
山东,中国银行保险监督管理委员会山东监管局,东营银保监分局,法规部门一级主任科员及以下,1,22,22,22:1,29
广东,中国银行保险监督管理委员会广东监管局,鹤山银保监监管组,监管部门一级主任科员及以下,2,46,44,22:1,23
甘肃,中国银行保险监督管理委员会甘肃监管局,平凉银保监分局,财会部门一级主任科员及以下,1,22,22,22:1,38
黑龙江,哈尔滨海关,黑河海关,翻译四级主办及以下,1,22,22,22:1,60
安徽,合肥海关,宿州海关,财务管理一级行政执法员,1,22,22,22:1,67
海南,海口海关,八所海关,植物检疫一级行政执法员,1,22,22,22:1,97
河北,北京铁路公安局,北京铁路公安局,石家庄铁路公安处车站派出所民警,2,46,44,22:1,174
湖南,广州铁路公安局,广州铁路公安局,长沙铁路公安处车站派出所民警,1,114,22,22:1,64
